1 15:19:21 Avg: 5,0  Max: 998,1  AvgCalls: 1  Players: 2  
57 15:47:21 Avg: 3,0  Max: 50,4  AvgCalls: 1  Players: 3  
58 15:47:51 Avg: 1,3  Max: 47,5  AvgCalls: 1  Players: 4  
59 15:48:21 Avg: 1,5  Max: 97,5  AvgCalls: 1  Players: 3  
60 15:48:51 Avg: 1,6  Max: 51,8  AvgCalls: 1  Players: 3  
61 15:49:21 Avg: 1,0  Max: 25,0  AvgCalls: 1  Players: 3  
62 15:49:51 Avg: 1,1  Max: 21,0  AvgCalls: 1  Players: 4  
63 15:50:21 Avg: 1,1  Max: 13,7  AvgCalls: 1  Players: 4  
64 15:50:51 Avg: 1,0  Max: 6,7  AvgCalls: 1  Players: 4  
65 15:51:21 Avg: 0,8  Max: 46,9  AvgCalls: 1  Players: 3  
66 15:51:51 Avg: 0,7  Max: 4,7  AvgCalls: 1  Players: 3  
67 15:52:21 Avg: 0,8  Max: 4,7  AvgCalls: 1  Players: 3  
68 15:52:51 Avg: 0,7  Max: 2,3  AvgCalls: 1  Players: 3  
69 15:53:21 Avg: 0,8  Max: 7,0  AvgCalls: 1  Players: 3  
70 15:53:51 Avg: 0,8  Max: 6,6  AvgCalls: 1  Players: 3  
71 15:54:21 Avg: 0,7  Max: 5,3  AvgCalls: 1  Players: 3  
72 15:54:51 Avg: 0,8  Max: 3,9  AvgCalls: 1  Players: 4  
73 15:55:21 Avg: 0,8  Max: 2,5  AvgCalls: 1  Players: 4  
74 15:55:51 Avg: 0,8  Max: 3,8  AvgCalls: 1  Players: 4  
75 15:56:21 Avg: 0,8  Max: 3,0  AvgCalls: 1  Players: 4  
76 15:56:51 Avg: 0,7  Max: 13,0  AvgCalls: 1  Players: 3  
77 15:57:21 Avg: 0,8  Max: 6,9  AvgCalls: 1  Players: 4  
78 15:57:51 Avg: 0,7  Max: 5,3  AvgCalls: 1  Players: 4  
79 15:58:21 Avg: 0,7  Max: 2,8  AvgCalls: 1  Players: 4  
80 15:58:51 Avg: 0,8  Max: 15,0  AvgCalls: 1  Players: 4  
81 15:59:21 Avg: 0,8  Max: 2,0  AvgCalls: 1  Players: 4  
82 15:59:51 Avg: 0,8  Max: 3,3  AvgCalls: 1  Players: 4  
83 16:00:21 Avg: 0,7  Max: 2,9  AvgCalls: 1  Players: 4  
84 16:00:51 Avg: 0,8  Max: 6,8  AvgCalls: 1  Players: 4  
85 16:01:21 Avg: 0,7  Max: 9,3  AvgCalls: 1  Players: 4  
86 16:01:51 Avg: 0,8  Max: 15,6  AvgCalls: 1  Players: 4  
87 16:02:21 Avg: 0,7  Max: 1,5  AvgCalls: 1  Players: 4  
88 16:02:51 Avg: 0,8  Max: 13,2  AvgCalls: 1  Players: 4  
89 16:03:21 Avg: 0,8  Max: 11,9  AvgCalls: 1  Players: 4  
90 16:03:51 Avg: 0,7  Max: 17,0  AvgCalls: 1  Players: 4  
91 16:04:21 Avg: 0,7  Max: 2,3  AvgCalls: 1  Players: 4  
92 16:04:51 Avg: 0,7  Max: 4,4  AvgCalls: 1  Players: 4  
93 16:05:21 Avg: 0,8  Max: 2,9  AvgCalls: 1  Players: 4  
94 16:05:51 Avg: 0,8  Max: 2,4  AvgCalls: 1  Players: 4  
95 16:06:21 Avg: 0,7  Max: 3,1  AvgCalls: 1  Players: 3  
96 16:06:51 Avg: 0,6  Max: 4,7  AvgCalls: 1  Players: 3  
97 16:07:21 Avg: 0,7  Max: 2,8  AvgCalls: 1  Players: 3  
98 16:07:51 Avg: 0,7  Max: 2,6  AvgCalls: 1  Players: 3  
99 16:08:21 Avg: 0,7  Max: 2,2  AvgCalls: 1  Players: 3  
100 16:08:51 Avg: 0,7  Max: 5,9  AvgCalls: 1  Players: 3  
101 16:09:21 Avg: 0,6  Max: 4,1  AvgCalls: 1  Players: 3  
102 16:09:51 Avg: 0,7  Max: 3,0  AvgCalls: 1  Players: 3  
103 16:10:21 Avg: 0,7  Max: 2,8  AvgCalls: 1  Players: 3  
104 16:10:51 Avg: 0,7  Max: 6,8  AvgCalls: 1  Players: 3  
105 16:11:21 Avg: 0,8  Max: 10,9  AvgCalls: 1  Players: 3  
106 16:11:51 Avg: 0,7  Max: 2,9  AvgCalls: 1  Players: 3  
107 16:12:21 Avg: 0,7  Max: 1,7  AvgCalls: 1  Players: 3  
108 16:12:51 Avg: 0,7  Max: 3,0  AvgCalls: 1  Players: 3  
109 16:13:21 Avg: 0,7  Max: 4,4  AvgCalls: 1  Players: 3  
110 16:13:51 Avg: 0,7  Max: 5,7  AvgCalls: 1  Players: 3  
111 16:14:21 Avg: 0,7  Max: 8,5  AvgCalls: 1  Players: 3  
112 16:14:51 Avg: 0,6  Max: 10,8  AvgCalls: 1  Players: 3  
113 16:15:21 Avg: 0,7  Max: 2,7  AvgCalls: 1  Players: 3  
114 16:15:51 Avg: 0,7  Max: 4,7  AvgCalls: 1  Players: 3  
115 16:16:21 Avg: 0,7  Max: 2,9  AvgCalls: 1  Players: 3  
116 16:16:51 Avg: 0,6  Max: 4,7  AvgCalls: 1  Players: 3  
117 16:17:21 Avg: 0,7  Max: 4,8  AvgCalls: 1  Players: 3  
118 16:17:51 Avg: 0,6  Max: 2,1  AvgCalls: 1  Players: 3  
119 16:18:21 Avg: 0,8  Max: 1,8  AvgCalls: 1  Players: 3  
120 16:18:51 Avg: 0,8  Max: 6,7  AvgCalls: 1  Players: 3  
121 16:19:21 Avg: 0,7  Max: 3,2  AvgCalls: 1  Players: 3  
122 16:19:51 Avg: 2,4  Max: 48,2  AvgCalls: 1  Players: 3  
123 16:20:21 Avg: 2,0  Max: 49,0  AvgCalls: 1  Players: 4  
124 16:20:51 Avg: 1,1  Max: 49,5  AvgCalls: 1  Players: 4  
125 16:21:21 Avg: 1,2  Max: 47,7  AvgCalls: 1  Players: 4  
126 16:21:51 Avg: 2,5  Max: 49,7  AvgCalls: 1  Players: 2  
127 16:22:21 Avg: 1,1  Max: 48,3  AvgCalls: 1  Players: 2  
128 16:22:51 Avg: 0,7  Max: 13,7  AvgCalls: 1  Players: 2  
129 16:23:21 Avg: 0,8  Max: 45,7  AvgCalls: 1  Players: 2  
130 16:23:51 Avg: 0,8  Max: 96,5  AvgCalls: 1  Players: 2  
131 16:24:21 Avg: 0,8  Max: 47,5  AvgCalls: 1  Players: 2  
132 16:24:51 Avg: 0,6  Max: 1,6  AvgCalls: 1  Players: 2  
133 16:25:21 Avg: 0,6  Max: 3,5  AvgCalls: 1  Players: 2  
134 16:25:51 Avg: 0,6  Max: 2,4  AvgCalls: 1  Players: 2  
135 16:26:21 Avg: 0,6  Max: 2,2  AvgCalls: 1  Players: 2  
136 16:26:51 Avg: 0,6  Max: 9,9  AvgCalls: 1  Players: 2  
137 16:27:21 Avg: 0,6  Max: 7,5  AvgCalls: 1  Players: 2  
138 16:27:51 Avg: 0,6  Max: 1,7  AvgCalls: 1  Players: 2  
139 16:28:21 Avg: 0,6  Max: 2,7  AvgCalls: 1  Players: 2  
140 16:28:51 Avg: 0,6  Max: 5,4  AvgCalls: 1  Players: 2  
141 16:29:21 Avg: 0,7  Max: 48,2  AvgCalls: 1  Players: 2  
142 16:29:51 Avg: 0,6  Max: 2,4  AvgCalls: 1  Players: 2  
143 16:30:21 Avg: 0,6  Max: 6,8  AvgCalls: 1  Players: 2  
144 16:30:51 Avg: 0,7  Max: 5,7  AvgCalls: 1  Players: 2  
145 16:31:21 Avg: 0,6  Max: 1,7  AvgCalls: 1  Players: 2  
146 16:31:51 Avg: 0,6  Max: 2,5  AvgCalls: 1  Players: 2  
147 16:32:21 Avg: 0,6  Max: 4,2  AvgCalls: 1  Players: 2  
148 16:32:51 Avg: 0,6  Max: 2,5  AvgCalls: 1  Players: 2  
149 16:33:21 Avg: 0,6  Max: 2,3  AvgCalls: 1  Players: 2  
150 16:33:51 Avg: 0,6  Max: 6,7  AvgCalls: 1  Players: 2  
151 16:34:21 Avg: 1,1  Max: 46,4  AvgCalls: 1  Players: 2  
152 16:34:51 Avg: 3,5  Max: 49,7  AvgCalls: 1  Players: 2  
153 16:35:21 Avg: 0,7  Max: 46,3  AvgCalls: 1  Players: 2  
154 16:35:51 Avg: 0,7  Max: 46,3  AvgCalls: 1  Players: 2  
155 16:36:21 Avg: 0,8  Max: 53,1  AvgCalls: 1  Players: 2  
156 16:36:51 Avg: 0,8  Max: 47,0  AvgCalls: 1  Players: 2  
157 16:37:21 Avg: 0,7  Max: 46,1  AvgCalls: 1  Players: 2  
158 16:37:51 Avg: 0,6  Max: 11,7  AvgCalls: 1  Players: 2  
159 16:38:21 Avg: 0,7  Max: 3,9  AvgCalls: 1  Players: 2  
160 16:38:51 Avg: 0,7  Max: 25,4  AvgCalls: 1  Players: 2  
161 16:39:21 Avg: 0,6  Max: 16,8  AvgCalls: 1  Players: 2  
162 16:39:51 Avg: 0,6  Max: 3,8  AvgCalls: 1  Players: 2  
163 16:40:21 Avg: 0,6  Max: 4,5  AvgCalls: 1  Players: 2  
164 16:40:51 Avg: 0,5  Max: 1,9  AvgCalls: 1  Players: 2  
165 16:41:21 Avg: 0,6  Max: 2,4  AvgCalls: 1  Players: 2  
166 16:41:51 Avg: 0,6  Max: 3,7  AvgCalls: 1  Players: 2  
167 16:42:21 Avg: 0,6  Max: 2,9  AvgCalls: 1  Players: 3  
168 16:42:51 Avg: 0,6  Max: 2,8  AvgCalls: 1  Players: 3  
169 16:43:21 Avg: 0,6  Max: 2,8  AvgCalls: 1  Players: 3  
170 16:43:51 Avg: 0,6  Max: 6,4  AvgCalls: 1  Players: 2  
171 16:44:21 Avg: 0,9  Max: 5,5  AvgCalls: 1  Players: 3  
172 16:44:51 Avg: 0,6  Max: 1,6  AvgCalls: 1  Players: 4  
173 16:45:21 Avg: 0,9  Max: 46,3  AvgCalls: 1  Players: 4  
174 16:45:51 Avg: 3,6  Max: 68,6  AvgCalls: 1  Players: 5  
175 16:46:21 Avg: 2,7  Max: 48,7  AvgCalls: 1  Players: 4  
176 16:46:51 Avg: 1,0  Max: 46,7  AvgCalls: 1  Players: 4  
177 16:47:21 Avg: 1,0  Max: 46,3  AvgCalls: 1  Players: 4  
178 16:47:51 Avg: 1,1  Max: 49,2  AvgCalls: 1  Players: 3  
179 16:48:21 Avg: 0,9  Max: 46,1  AvgCalls: 1  Players: 3  
180 16:48:51 Avg: 0,9  Max: 11,0  AvgCalls: 1  Players: 3  
181 16:49:21 Avg: 0,8  Max: 6,4  AvgCalls: 1  Players: 3  
182 16:49:51 Avg: 0,8  Max: 15,0  AvgCalls: 1  Players: 2  
183 16:50:21 Avg: 0,6  Max: 5,8  AvgCalls: 1  Players: 2  
184 16:50:51 Avg: 0,5  Max: 4,8  AvgCalls: 1  Players: 2  
185 16:51:21 Avg: 0,6  Max: 2,0  AvgCalls: 1  Players: 2  
186 16:51:51 Avg: 0,7  Max: 7,2  AvgCalls: 1  Players: 2  
187 16:52:21 Avg: 0,6  Max: 6,3  AvgCalls: 1  Players: 1  
188 16:52:51 Avg: 0,5  Max: 6,8  AvgCalls: 1  Players: 1  
189 16:53:21 Avg: 0,5  Max: 2,4  AvgCalls: 1  Players: 1  
190 16:53:51 Avg: 0,6  Max: 23,0  AvgCalls: 1  Players: 1  
191 16:54:21 Avg: 0,5  Max: 2,0  AvgCalls: 1  Players: 1  
192 16:54:51 Avg: 0,5  Max: 3,3  AvgCalls: 1  Players: 1  
193 16:55:21 Avg: 0,5  Max: 14,8  AvgCalls: 1  Players: 1  
194 16:55:51 Avg: 0,5  Max: 5,2  AvgCalls: 1  Players: 1  
195 16:56:21 Avg: 0,5  Max: 14,8  AvgCalls: 1  Players: 1  
196 16:56:51 Avg: 0,5  Max: 5,7  AvgCalls: 1  Players: 1  
197 16:57:21 Avg: 0,6  Max: 2,0  AvgCalls: 1  Players: 1  
198 16:57:51 Avg: 0,6  Max: 4,7  AvgCalls: 1  Players: 1  
199 16:58:21 Avg: 0,9  Max: 47,1  AvgCalls: 1  Players: 1  
200 16:58:51 Avg: 3,5  Max: 55,5  AvgCalls: 1  Players: 1  
201 16:59:21 Avg: 1,4  Max: 46,8  AvgCalls: 1  Players: 1  
202 16:59:51 Avg: 0,5  Max: 6,8  AvgCalls: 1  Players: 1  
203 17:00:21 Avg: 0,5  Max: 2,0  AvgCalls: 1  Players: 1  
204 17:00:51 Avg: 0,5  Max: 3,0  AvgCalls: 1  Players: 1  
205 17:01:21 Avg: 0,5  Max: 3,8  AvgCalls: 1  Players: 0  
206 17:01:51 Avg: 0,4  Max: 12,2  AvgCalls: 1  Players: 0  
207 17:02:21 Avg: 0,7  Max: 46,3  AvgCalls: 1  Players: 0  
208 17:02:51 Avg: 3,1  Max: 49,5  AvgCalls: 1  Players: 0  
209 17:03:21 Avg: 0,9  Max: 48,2  AvgCalls: 1  Players: 0  
210 17:03:51 Avg: 1,0  Max: 47,0  AvgCalls: 1  Players: 0  
211 17:04:21 Avg: 0,3  Max: 0,7  AvgCalls: 1  Players: 0  
212 17:04:51 Avg: 0,3  Max: 1,7  AvgCalls: 1  Players: 0  
213 17:05:21 Avg: 0,3  Max: 0,6  AvgCalls: 1  Players: 0  
214 17:05:51 Avg: 0,3  Max: 1,4  AvgCalls: 1  Players: 0  
215 17:06:21 Avg: 0,3  Max: 0,7  AvgCalls: 1  Players: 0  
216 17:06:51 Avg: 0,7  Max: 47,7  AvgCalls: 1  Players: 0  
217 17:07:21 Avg: 4,1  Max: 52,4  AvgCalls: 1  Players: 1  
218 17:07:51 Avg: 2,1  Max: 48,6  AvgCalls: 1  Players: 0  
219 17:08:21 Avg: 0,6  Max: 48,5  AvgCalls: 1  Players: 0  
220 17:08:51 Avg: 0,3  Max: 3,2  AvgCalls: 1  Players: 0  
221 17:09:21 Avg: 0,3  Max: 0,6  AvgCalls: 1  Players: 0  
222 17:09:51 Avg: 0,4  Max: 4,1  AvgCalls: 1  Players: 0  
223 17:10:21 Avg: 0,4  Max: 2,9  AvgCalls: 1  Players: 0  
224 17:10:51 Avg: 0,3  Max: 1,4  AvgCalls: 1  Players: 0  
225 17:11:21 Avg: 0,4  Max: 14,7  AvgCalls: 1  Players: 0  
226 17:11:51 Avg: 0,3  Max: 1,4  AvgCalls: 1  Players: 0  
227 17:12:21 Avg: 0,4  Max: 49,0  AvgCalls: 1  Players: 0  
228 17:12:51 Avg: 0,3  Max: 1,6  AvgCalls: 1  Players: 0  
229 17:13:21 Avg: 0,3  Max: 1,3  AvgCalls: 1  Players: 0  
230 17:13:51 Avg: 0,3  Max: 3,9  AvgCalls: 1  Players: 0  
231 17:14:21 Avg: 0,3  Max: 0,7  AvgCalls: 1  Players: 0  
232 17:14:51 Avg: 0,4  Max: 2,4  AvgCalls: 1  Players: 0  
233 17:15:21 Avg: 0,4  Max: 7,2  AvgCalls: 1  Players: 0  
234 17:15:51 Avg: 0,4  Max: 10,0  AvgCalls: 1  Players: 0  
235 17:16:21 Avg: 0,3  Max: 0,7  AvgCalls: 1  Players: 0  
236 17:16:51 Avg: 0,3  Max: 1,4  AvgCalls: 1  Players: 0  
237 17:17:21 Avg: 0,3  Max: 2,9  AvgCalls: 1  Players: 0  
238 17:17:51 Avg: 0,4  Max: 3,3  AvgCalls: 1  Players: 0  
239 17:18:21 Avg: 0,3  Max: 0,8  AvgCalls: 1  Players: 0  
240 17:18:51 Avg: 0,4  Max: 8,8  AvgCalls: 1  Players: 0  
241 17:19:21 Avg: 0,4  Max: 10,7  AvgCalls: 1  Players: 0  
242 17:19:51 Avg: 0,3  Max: 1,4  AvgCalls: 1  Players: 0  
243 17:20:21 Avg: 0,3  Max: 1,9  AvgCalls: 1  Players: 0  
244 17:20:51 Avg: 0,4  Max: 7,0  AvgCalls: 1  Players: 0  
245 17:21:21 Avg: 0,3  Max: 2,3  AvgCalls: 1  Players: 0  
246 17:21:51 Avg: 0,3  Max: 1,5  AvgCalls: 1  Players: 0  
247 17:22:21 Avg: 0,4  Max: 3,0  AvgCalls: 1  Players: 0  
248 17:22:51 Avg: 0,3  Max: 6,0  AvgCalls: 1  Players: 0  
249 17:23:21 Avg: 0,3  Max: 8,4  AvgCalls: 1  Players: 0  
250 17:23:51 Avg: 0,4  Max: 8,7  AvgCalls: 1  Players: 0  
251 17:24:21 Avg: 0,4  Max: 4,6  AvgCalls: 1  Players: 0  
252 17:24:51 Avg: 0,3  Max: 4,5  AvgCalls: 1  Players: 0  
253 17:25:21 Avg: 0,4  Max: 2,7  AvgCalls: 1  Players: 0  
254 17:25:51 Avg: 0,3  Max: 1,5  AvgCalls: 1  Players: 0  
255 17:26:21 Avg: 0,3  Max: 2,9  AvgCalls: 1  Players: 0  
256 17:26:51 Avg: 0,3  Max: 1,4  AvgCalls: 1  Players: 0  
257 17:27:21 Avg: 0,3  Max: 2,5  AvgCalls: 1  Players: 0  
258 17:27:51 Avg: 0,4  Max: 6,9  AvgCalls: 1  Players: 0  
259 17:28:21 Avg: 0,3  Max: 8,7  AvgCalls: 1  Players: 0  
260 17:28:51 Avg: 0,3  Max: 2,5  AvgCalls: 1  Players: 0  
261 17:29:21 Avg: 0,3  Max: 2,2  AvgCalls: 1  Players: 0  
262 17:29:51 Avg: 0,3  Max: 1,5  AvgCalls: 1  Players: 0  
263 17:30:21 Avg: 0,3  Max: 1,0  AvgCalls: 1  Players: 0  
264 17:30:51 Avg: 0,4  Max: 7,1  AvgCalls: 1  Players: 0  
265 17:31:21 Avg: 0,3  Max: 0,7  AvgCalls: 1  Players: 0  
266 17:31:51 Avg: 0,3  Max: 1,4  AvgCalls: 1  Players: 0  
267 17:32:21 Avg: 0,4  Max: 5,3  AvgCalls: 1  Players: 0  
268 17:32:51 Avg: 0,4  Max: 6,9  AvgCalls: 1  Players: 0  
269 17:33:21 Avg: 0,5  Max: 47,2  AvgCalls: 1  Players: 0  
270 17:33:51 Avg: 0,4  Max: 5,0  AvgCalls: 1  Players: 0  
271 17:34:21 Avg: 0,4  Max: 5,2  AvgCalls: 1  Players: 0  
272 17:34:51 Avg: 0,4  Max: 7,8  AvgCalls: 1  Players: 0  
273 17:35:21 Avg: 0,6  Max: 45,8  AvgCalls: 1  Players: 0  
274 17:35:51 Avg: 0,5  Max: 6,8  AvgCalls: 1  Players: 0  
275 17:36:21 Avg: 0,4  Max: 6,8  AvgCalls: 1  Players: 0  
276 17:36:51 Avg: 0,4  Max: 2,9  AvgCalls: 1  Players: 0  
277 17:37:21 Avg: 0,5  Max: 45,1  AvgCalls: 1  Players: 0  
278 17:37:51 Avg: 0,3  Max: 2,3  AvgCalls: 1  Players: 0  
279 17:38:21 Avg: 0,4  Max: 2,6  AvgCalls: 1  Players: 0  
280 17:38:51 Avg: 0,3  Max: 3,1  AvgCalls: 1  Players: 0  
281 17:39:21 Avg: 0,3  Max: 2,4  AvgCalls: 1  Players: 0  
282 17:39:51 Avg: 0,3  Max: 1,6  AvgCalls: 1  Players: 0  
283 17:40:21 Avg: 0,4  Max: 15,1  AvgCalls: 1  Players: 0  
284 17:40:51 Avg: 0,4  Max: 12,9  AvgCalls: 1  Players: 0  
285 17:41:21 Avg: 0,4  Max: 6,1  AvgCalls: 1  Players: 0  
286 17:41:51 Avg: 0,6  Max: 46,6  AvgCalls: 1  Players: 0  
287 17:42:21 Avg: 0,9  Max: 48,4  AvgCalls: 1  Players: 0  
288 17:42:51 Avg: 0,5  Max: 45,8  AvgCalls: 1  Players: 0  
289 17:43:21 Avg: 0,8  Max: 47,9  AvgCalls: 1  Players: 0  
290 17:43:51 Avg: 0,7  Max: 47,3  AvgCalls: 1  Players: 0  
291 17:44:21 Avg: 0,6  Max: 15,3  AvgCalls: 1  Players: 0  
292 17:44:51 Avg: 0,5  Max: 49,2  AvgCalls: 1  Players: 0  
293 17:45:21 Avg: 0,4  Max: 16,1  AvgCalls: 1  Players: 0  
294 17:45:51 Avg: 0,5  Max: 45,9  AvgCalls: 1  Players: 0  
295 17:46:21 Avg: 0,6  Max: 18,8  AvgCalls: 1  Players: 0  
296 17:46:51 Avg: 0,5  Max: 2,7  AvgCalls: 1  Players: 1  
297 17:47:21 Avg: 0,6  Max: 6,8  AvgCalls: 1  Players: 1  
298 17:47:51 Avg: 1,0  Max: 46,7  AvgCalls: 1  Players: 1  
299 17:48:21 Avg: 0,6  Max: 4,9  AvgCalls: 1  Players: 1  
300 17:48:51 Avg: 0,7  Max: 46,3  AvgCalls: 1  Players: 1  
301 17:49:21 Avg: 0,6  Max: 8,7  AvgCalls: 1  Players: 1  
302 17:49:51 Avg: 0,7  Max: 15,3  AvgCalls: 1  Players: 1  
303 17:50:21 Avg: 0,8  Max: 7,1  AvgCalls: 1  Players: 1  
304 17:50:51 Avg: 0,8  Max: 22,8  AvgCalls: 1  Players: 1  
305 17:51:21 Avg: 0,6  Max: 10,5  AvgCalls: 1  Players: 1  
306 17:51:51 Avg: 0,7  Max: 5,8  AvgCalls: 1  Players: 2  
307 17:52:21 Avg: 0,8  Max: 9,1  AvgCalls: 1  Players: 2  
308 17:52:51 Avg: 0,7  Max: 7,1  AvgCalls: 1  Players: 1  
309 17:53:21 Avg: 0,7  Max: 45,8  AvgCalls: 1  Players: 1  
310 17:53:51 Avg: 0,7  Max: 47,8  AvgCalls: 1  Players: 1  
311 17:54:21 Avg: 0,5  Max: 4,5  AvgCalls: 1  Players: 1  
312 17:54:51 Avg: 0,6  Max: 5,0  AvgCalls: 1  Players: 2  
313 17:55:21 Avg: 0,8  Max: 33,1  AvgCalls: 1  Players: 2  
314 17:55:51 Avg: 0,6  Max: 3,7  AvgCalls: 1  Players: 2  
315 17:56:21 Avg: 0,6  Max: 4,9  AvgCalls: 1  Players: 2  
316 17:56:51 Avg: 0,9  Max: 46,2  AvgCalls: 1  Players: 1  
317 17:57:21 Avg: 1,3  Max: 17,8  AvgCalls: 1  Players: 2  
318 17:57:51 Avg: 1,1  Max: 6,4  AvgCalls: 1  Players: 2  
319 17:58:21 Avg: 1,1  Max: 18,3  AvgCalls: 1  Players: 2  
320 17:58:51 Avg: 1,3  Max: 46,3  AvgCalls: 1  Players: 1  
321 17:59:21 Avg: 1,0  Max: 8,2  AvgCalls: 1  Players: 1  
322 17:59:51 Avg: 1,3  Max: 22,4  AvgCalls: 1  Players: 1  
323 18:00:21 Avg: 1,1  Max: 12,9  AvgCalls: 1  Players: 1  
324 18:00:51 Avg: 1,6  Max: 43,4  AvgCalls: 1  Players: 1  
325 18:01:21 Avg: 1,5  Max: 10,8  AvgCalls: 1  Players: 1  
326 18:01:51 Avg: 1,5  Max: 12,8  AvgCalls: 1  Players: 1  
327 18:02:21 Avg: 1,6  Max: 17,5  AvgCalls: 1  Players: 1  
328 18:02:51 Avg: 1,5  Max: 7,4  AvgCalls: 1  Players: 1  
329 18:03:21 Avg: 1,6  Max: 14,7  AvgCalls: 1  Players: 1  
330 18:03:51 Avg: 1,4  Max: 11,8  AvgCalls: 1  Players: 1  
331 18:04:21 Avg: 0,6  Max: 4,8  AvgCalls: 1  Players: 1  
332 18:04:51 Avg: 0,6  Max: 5,6  AvgCalls: 1  Players: 1  
