1 19:45:28 Avg: 10,7  Max: 2712,1  AvgCalls: 1  Players: 1  
75 20:22:28 Avg: 0,9  Max: 1,5  AvgCalls: 1  Players: 1  
76 20:22:58 Avg: 0,9  Max: 1,4  AvgCalls: 1  Players: 1  
77 20:23:28 Avg: 0,9  Max: 1,4  AvgCalls: 1  Players: 1  
78 20:23:58 Avg: 0,9  Max: 1,7  AvgCalls: 1  Players: 1  
79 20:24:28 Avg: 1,0  Max: 1,5  AvgCalls: 1  Players: 1  
80 20:24:58 Avg: 1,0  Max: 22,6  AvgCalls: 1  Players: 1  
81 20:25:28 Avg: 0,9  Max: 1,7  AvgCalls: 1  Players: 1  
82 20:25:58 Avg: 1,0  Max: 1,5  AvgCalls: 1  Players: 1  
83 20:26:28 Avg: 0,9  Max: 1,9  AvgCalls: 1  Players: 1  
84 20:26:58 Avg: 1,0  Max: 1,6  AvgCalls: 1  Players: 1  
85 20:27:28 Avg: 1,0  Max: 1,5  AvgCalls: 1  Players: 1  
86 20:27:58 Avg: 0,9  Max: 1,3  AvgCalls: 1  Players: 1  
87 20:28:28 Avg: 0,9  Max: 1,7  AvgCalls: 1  Players: 1  
88 20:28:58 Avg: 1,0  Max: 1,4  AvgCalls: 1  Players: 1  
89 20:29:28 Avg: 1,0  Max: 1,5  AvgCalls: 1  Players: 1  
90 20:29:58 Avg: 1,0  Max: 17,6  AvgCalls: 1  Players: 1  
91 20:30:28 Avg: 1,0  Max: 2,0  AvgCalls: 1  Players: 1  
92 20:30:58 Avg: 1,0  Max: 1,7  AvgCalls: 1  Players: 1  
93 20:31:28 Avg: 1,0  Max: 1,6  AvgCalls: 1  Players: 1  
94 20:31:58 Avg: 1,0  Max: 1,5  AvgCalls: 1  Players: 1  
95 20:32:28 Avg: 0,9  Max: 1,5  AvgCalls: 1  Players: 1  
96 20:32:58 Avg: 1,0  Max: 1,5  AvgCalls: 1  Players: 1  
97 20:33:28 Avg: 1,0  Max: 1,5  AvgCalls: 1  Players: 1  
98 20:33:58 Avg: 1,0  Max: 2,0  AvgCalls: 1  Players: 1  
99 20:34:28 Avg: 0,9  Max: 1,6  AvgCalls: 1  Players: 1  
100 20:34:58 Avg: 1,0  Max: 14,6  AvgCalls: 1  Players: 1  
101 20:35:28 Avg: 1,0  Max: 1,5  AvgCalls: 1  Players: 1  
102 20:35:58 Avg: 1,0  Max: 1,5  AvgCalls: 1  Players: 1  
103 20:36:28 Avg: 1,0  Max: 1,5  AvgCalls: 1  Players: 1  
104 20:36:58 Avg: 1,0  Max: 1,7  AvgCalls: 1  Players: 1  
105 20:37:28 Avg: 1,0  Max: 1,5  AvgCalls: 1  Players: 1  
106 20:37:58 Avg: 1,0  Max: 1,4  AvgCalls: 1  Players: 1  
107 20:38:28 Avg: 1,0  Max: 1,5  AvgCalls: 1  Players: 1  
108 20:38:58 Avg: 1,0  Max: 1,6  AvgCalls: 1  Players: 1  
109 20:39:28 Avg: 0,9  Max: 1,4  AvgCalls: 1  Players: 1  
110 20:39:58 Avg: 1,0  Max: 29,8  AvgCalls: 1  Players: 1  
111 20:40:28 Avg: 0,9  Max: 1,4  AvgCalls: 1  Players: 1  
112 20:40:58 Avg: 0,9  Max: 1,5  AvgCalls: 1  Players: 1  
113 20:41:28 Avg: 0,9  Max: 1,5  AvgCalls: 1  Players: 1  
114 20:41:58 Avg: 0,9  Max: 1,8  AvgCalls: 1  Players: 1  
115 20:42:28 Avg: 0,9  Max: 1,3  AvgCalls: 1  Players: 1  
116 20:42:58 Avg: 0,9  Max: 1,5  AvgCalls: 1  Players: 1  
117 20:43:28 Avg: 0,9  Max: 1,8  AvgCalls: 1  Players: 1  
118 20:43:58 Avg: 1,0  Max: 1,6  AvgCalls: 1  Players: 1  
119 20:44:28 Avg: 0,9  Max: 1,5  AvgCalls: 1  Players: 1  
120 20:44:58 Avg: 1,0  Max: 21,9  AvgCalls: 1  Players: 1  
121 20:45:28 Avg: 1,0  Max: 4,2  AvgCalls: 1  Players: 1  
122 20:45:58 Avg: 1,1  Max: 11,0  AvgCalls: 1  Players: 1  
123 20:46:28 Avg: 1,1  Max: 4,3  AvgCalls: 1  Players: 1  
124 20:46:58 Avg: 1,1  Max: 17,0  AvgCalls: 1  Players: 1  
125 20:47:28 Avg: 1,7  Max: 132,3  AvgCalls: 1  Players: 1  
126 20:47:58 Avg: 1,0  Max: 1,9  AvgCalls: 1  Players: 1  
127 20:48:28 Avg: 1,0  Max: 3,2  AvgCalls: 1  Players: 1  
128 20:48:58 Avg: 1,0  Max: 6,0  AvgCalls: 1  Players: 1  
129 20:49:28 Avg: 1,0  Max: 3,0  AvgCalls: 1  Players: 1  
130 20:49:58 Avg: 1,1  Max: 26,0  AvgCalls: 1  Players: 1  
131 20:50:28 Avg: 1,1  Max: 5,1  AvgCalls: 1  Players: 1  
132 20:50:58 Avg: 1,2  Max: 17,4  AvgCalls: 1  Players: 1  
133 20:51:28 Avg: 1,0  Max: 1,8  AvgCalls: 1  Players: 1  
134 20:51:58 Avg: 7,0  Max: 1161,4  AvgCalls: 1  Players: 1  
135 20:52:28 Avg: 10,6  Max: 1132,7  AvgCalls: 1  Players: 1  
136 20:52:58 Avg: 2,9  Max: 1119,9  AvgCalls: 1  Players: 1  
137 20:53:28 Avg: 1,0  Max: 2,0  AvgCalls: 1  Players: 1  
138 20:53:58 Avg: 1,0  Max: 2,2  AvgCalls: 1  Players: 1  
139 20:54:28 Avg: 1,0  Max: 1,6  AvgCalls: 1  Players: 1  
140 20:54:58 Avg: 1,1  Max: 24,2  AvgCalls: 1  Players: 1  
