1 17:48:52 Avg: 1,7  Max: 43,3  AvgCalls: 1  Players: 0  
2 17:49:22 Avg: 0,5  Max: 3,4  AvgCalls: 1  Players: 0  
3 17:49:52 Avg: 0,5  Max: 4,4  AvgCalls: 1  Players: 0  
4 17:50:22 Avg: 2,1  Max: 320,1  AvgCalls: 1  Players: 0  
5 17:50:52 Avg: 1,4  Max: 133,0  AvgCalls: 1  Players: 1  
6 17:51:22 Avg: 1,0  Max: 3,8  AvgCalls: 1  Players: 1  
7 17:51:52 Avg: 0,9  Max: 3,6  AvgCalls: 1  Players: 1  
8 17:52:22 Avg: 1,8  Max: 199,3  AvgCalls: 1  Players: 1  
9 17:52:52 Avg: 2,0  Max: 148,1  AvgCalls: 1  Players: 1  
10 17:53:22 Avg: 1,5  Max: 127,8  AvgCalls: 1  Players: 1  
11 17:53:52 Avg: 1,1  Max: 2,0  AvgCalls: 1  Players: 1  
12 17:54:22 Avg: 1,0  Max: 31,8  AvgCalls: 1  Players: 1  
13 17:54:52 Avg: 0,9  Max: 2,4  AvgCalls: 1  Players: 1  
14 17:55:22 Avg: 0,9  Max: 2,1  AvgCalls: 1  Players: 1  
15 17:55:52 Avg: 0,9  Max: 3,1  AvgCalls: 1  Players: 1  
16 17:56:22 Avg: 1,0  Max: 2,8  AvgCalls: 1  Players: 1  
17 17:56:52 Avg: 1,0  Max: 1,7  AvgCalls: 1  Players: 1  
18 17:57:22 Avg: 0,9  Max: 1,9  AvgCalls: 1  Players: 1  
19 17:57:52 Avg: 0,9  Max: 2,0  AvgCalls: 1  Players: 1  
20 17:58:22 Avg: 0,9  Max: 14,1  AvgCalls: 1  Players: 1  
21 17:58:52 Avg: 0,9  Max: 2,2  AvgCalls: 1  Players: 1  
22 17:59:22 Avg: 0,9  Max: 1,7  AvgCalls: 1  Players: 1  
23 17:59:52 Avg: 0,9  Max: 2,0  AvgCalls: 1  Players: 1  
24 18:00:22 Avg: 0,9  Max: 2,9  AvgCalls: 1  Players: 1  
25 18:00:52 Avg: 0,9  Max: 2,8  AvgCalls: 1  Players: 1  
26 18:01:22 Avg: 1,0  Max: 15,1  AvgCalls: 1  Players: 1  
27 18:01:52 Avg: 0,8  Max: 1,7  AvgCalls: 1  Players: 1  
28 18:02:22 Avg: 0,8  Max: 2,0  AvgCalls: 1  Players: 1  
29 18:02:52 Avg: 0,8  Max: 4,8  AvgCalls: 1  Players: 1  
30 18:03:22 Avg: 0,8  Max: 15,1  AvgCalls: 1  Players: 1  
31 18:03:52 Avg: 0,8  Max: 1,8  AvgCalls: 1  Players: 1  
32 18:04:22 Avg: 0,9  Max: 4,1  AvgCalls: 1  Players: 1  
33 18:04:52 Avg: 0,8  Max: 1,6  AvgCalls: 1  Players: 1  
34 18:05:22 Avg: 0,7  Max: 1,6  AvgCalls: 1  Players: 1  
35 18:05:52 Avg: 0,7  Max: 1,3  AvgCalls: 1  Players: 1  
36 18:06:22 Avg: 0,7  Max: 1,2  AvgCalls: 1  Players: 1  
37 18:06:52 Avg: 0,7  Max: 1,3  AvgCalls: 1  Players: 1  
38 18:07:22 Avg: 0,7  Max: 1,3  AvgCalls: 1  Players: 1  
39 18:07:52 Avg: 0,7  Max: 1,4  AvgCalls: 1  Players: 1  
40 18:08:22 Avg: 0,7  Max: 25,4  AvgCalls: 1  Players: 1  
41 18:08:52 Avg: 0,8  Max: 2,0  AvgCalls: 1  Players: 1  
42 18:09:22 Avg: 0,7  Max: 1,4  AvgCalls: 1  Players: 1  
43 18:09:52 Avg: 0,8  Max: 4,7  AvgCalls: 1  Players: 1  
44 18:10:22 Avg: 0,7  Max: 4,9  AvgCalls: 1  Players: 1  
45 18:10:52 Avg: 0,7  Max: 2,1  AvgCalls: 1  Players: 1  
46 18:11:22 Avg: 0,7  Max: 1,6  AvgCalls: 1  Players: 1  
47 18:11:52 Avg: 0,7  Max: 1,9  AvgCalls: 1  Players: 1  
48 18:12:22 Avg: 0,8  Max: 1,4  AvgCalls: 1  Players: 1  
49 18:12:52 Avg: 0,8  Max: 1,8  AvgCalls: 1  Players: 1  
50 18:13:22 Avg: 0,7  Max: 18,8  AvgCalls: 1  Players: 1  
51 18:13:52 Avg: 0,7  Max: 1,9  AvgCalls: 1  Players: 1  
52 18:14:22 Avg: 0,7  Max: 1,5  AvgCalls: 1  Players: 1  
53 18:14:52 Avg: 0,8  Max: 1,7  AvgCalls: 1  Players: 1  
54 18:15:22 Avg: 0,7  Max: 1,3  AvgCalls: 1  Players: 1  
55 18:15:52 Avg: 0,8  Max: 2,2  AvgCalls: 1  Players: 1  
56 18:16:22 Avg: 0,8  Max: 4,2  AvgCalls: 1  Players: 1  
57 18:16:52 Avg: 0,8  Max: 1,6  AvgCalls: 1  Players: 1  
58 18:17:22 Avg: 0,8  Max: 4,4  AvgCalls: 1  Players: 1  
59 18:17:52 Avg: 0,7  Max: 2,5  AvgCalls: 1  Players: 1  
60 18:18:22 Avg: 0,9  Max: 14,2  AvgCalls: 1  Players: 1  
61 18:18:52 Avg: 1,0  Max: 8,9  AvgCalls: 1  Players: 1  
62 18:19:22 Avg: 1,0  Max: 9,4  AvgCalls: 1  Players: 1  
63 18:19:52 Avg: 0,5  Max: 5,7  AvgCalls: 1  Players: 0  
64 18:20:22 Avg: 0,4  Max: 0,9  AvgCalls: 1  Players: 0  
65 18:20:52 Avg: 0,4  Max: 0,7  AvgCalls: 1  Players: 0  
66 18:21:22 Avg: 0,6  Max: 18,9  AvgCalls: 1  Players: 0  
67 18:21:52 Avg: 1,0  Max: 4,7  AvgCalls: 1  Players: 1  
68 18:22:22 Avg: 1,8  Max: 109,8  AvgCalls: 1  Players: 1  
