1 09:20:19 Avg: 77,9  Max: 533,1  AvgCalls: 1  Players: 0  
2 09:21:00 Avg: 67,6  Max: 528,3  AvgCalls: 1  Players: 0  
3 09:21:03 Avg: 1,1  Max: 50,8  AvgCalls: 1  Players: 0  
4 09:21:33 Avg: 0,7  Max: 9,6  AvgCalls: 1  Players: 0  
5 09:22:03 Avg: 0,7  Max: 7,9  AvgCalls: 1  Players: 0  
6 09:22:33 Avg: 5,6  Max: 907,1  AvgCalls: 1  Players: 0  
7 09:23:03 Avg: 2,7  Max: 163,9  AvgCalls: 1  Players: 1  
8 09:23:33 Avg: 1,7  Max: 9,4  AvgCalls: 1  Players: 1  
9 09:24:03 Avg: 1,8  Max: 30,6  AvgCalls: 1  Players: 1  
10 09:24:33 Avg: 4,1  Max: 278,7  AvgCalls: 1  Players: 1  
11 09:25:03 Avg: 1,3  Max: 29,3  AvgCalls: 1  Players: 1  
12 09:25:33 Avg: 1,2  Max: 8,8  AvgCalls: 1  Players: 1  
13 09:26:03 Avg: 1,1  Max: 7,6  AvgCalls: 1  Players: 1  
14 09:26:33 Avg: 1,2  Max: 6,2  AvgCalls: 1  Players: 1  
15 09:27:03 Avg: 1,1  Max: 5,9  AvgCalls: 1  Players: 1  
16 09:27:33 Avg: 1,1  Max: 8,0  AvgCalls: 1  Players: 1  
17 09:28:03 Avg: 1,4  Max: 21,8  AvgCalls: 1  Players: 1  
18 09:28:33 Avg: 1,3  Max: 7,7  AvgCalls: 1  Players: 1  
19 09:29:03 Avg: 1,2  Max: 5,6  AvgCalls: 1  Players: 1  
20 09:29:33 Avg: 1,2  Max: 13,3  AvgCalls: 1  Players: 1  
21 09:30:03 Avg: 1,0  Max: 6,6  AvgCalls: 1  Players: 1  
22 09:30:33 Avg: 1,0  Max: 5,5  AvgCalls: 1  Players: 1  
23 09:31:03 Avg: 1,0  Max: 11,0  AvgCalls: 1  Players: 1  
24 09:31:33 Avg: 1,0  Max: 7,5  AvgCalls: 1  Players: 1  
25 09:32:03 Avg: 1,0  Max: 6,5  AvgCalls: 1  Players: 1  
26 09:32:33 Avg: 0,9  Max: 4,0  AvgCalls: 1  Players: 1  
27 09:33:03 Avg: 1,2  Max: 55,0  AvgCalls: 1  Players: 1  
28 09:33:33 Avg: 1,0  Max: 7,5  AvgCalls: 1  Players: 1  
29 09:34:03 Avg: 1,0  Max: 6,3  AvgCalls: 1  Players: 1  
30 09:34:33 Avg: 1,0  Max: 10,8  AvgCalls: 1  Players: 1  
31 09:35:03 Avg: 1,0  Max: 5,5  AvgCalls: 1  Players: 1  
32 09:35:33 Avg: 1,0  Max: 5,8  AvgCalls: 1  Players: 1  
33 09:36:03 Avg: 1,0  Max: 7,3  AvgCalls: 1  Players: 1  
34 09:36:33 Avg: 0,9  Max: 4,4  AvgCalls: 1  Players: 1  
35 09:37:03 Avg: 1,0  Max: 3,3  AvgCalls: 1  Players: 1  
36 09:37:33 Avg: 1,0  Max: 4,3  AvgCalls: 1  Players: 1  
37 09:38:03 Avg: 1,0  Max: 4,0  AvgCalls: 1  Players: 1  
38 09:38:33 Avg: 0,9  Max: 6,3  AvgCalls: 1  Players: 1  
39 09:39:03 Avg: 0,9  Max: 4,8  AvgCalls: 1  Players: 1  
40 09:39:33 Avg: 1,0  Max: 7,0  AvgCalls: 1  Players: 1  
41 09:40:03 Avg: 0,9  Max: 3,5  AvgCalls: 1  Players: 1  
42 09:40:33 Avg: 1,0  Max: 5,7  AvgCalls: 1  Players: 1  
43 09:41:03 Avg: 0,9  Max: 4,6  AvgCalls: 1  Players: 1  
44 09:41:33 Avg: 0,9  Max: 2,7  AvgCalls: 1  Players: 1  
45 09:42:03 Avg: 1,1  Max: 6,9  AvgCalls: 1  Players: 1  
46 09:42:33 Avg: 1,2  Max: 9,4  AvgCalls: 1  Players: 1  
47 09:43:03 Avg: 1,0  Max: 3,9  AvgCalls: 1  Players: 1  
48 09:43:33 Avg: 1,0  Max: 5,4  AvgCalls: 1  Players: 1  
49 09:44:03 Avg: 1,0  Max: 4,9  AvgCalls: 1  Players: 1  
50 09:44:33 Avg: 1,0  Max: 27,3  AvgCalls: 1  Players: 1  
51 09:45:03 Avg: 1,0  Max: 10,4  AvgCalls: 1  Players: 1  
52 09:45:33 Avg: 1,0  Max: 5,2  AvgCalls: 1  Players: 1  
53 09:46:03 Avg: 1,0  Max: 3,9  AvgCalls: 1  Players: 1  
54 09:46:33 Avg: 1,0  Max: 5,5  AvgCalls: 1  Players: 1  
55 09:47:03 Avg: 1,0  Max: 3,6  AvgCalls: 1  Players: 1  
56 09:47:33 Avg: 1,0  Max: 6,0  AvgCalls: 1  Players: 1  
57 09:48:03 Avg: 0,9  Max: 4,1  AvgCalls: 1  Players: 1  
58 09:48:33 Avg: 0,9  Max: 2,5  AvgCalls: 1  Players: 1  
59 09:49:03 Avg: 0,9  Max: 3,5  AvgCalls: 1  Players: 1  
60 09:49:33 Avg: 0,9  Max: 7,8  AvgCalls: 1  Players: 1  
61 09:50:03 Avg: 0,9  Max: 3,8  AvgCalls: 1  Players: 1  
62 09:50:33 Avg: 0,9  Max: 3,5  AvgCalls: 1  Players: 1  
63 09:51:03 Avg: 0,9  Max: 5,0  AvgCalls: 1  Players: 1  
64 09:51:33 Avg: 0,9  Max: 2,6  AvgCalls: 1  Players: 1  
65 09:52:03 Avg: 1,1  Max: 7,4  AvgCalls: 1  Players: 1  
66 09:52:33 Avg: 1,1  Max: 4,9  AvgCalls: 1  Players: 1  
67 09:53:03 Avg: 1,1  Max: 5,3  AvgCalls: 1  Players: 1  
68 09:53:33 Avg: 1,1  Max: 9,2  AvgCalls: 1  Players: 1  
69 09:54:03 Avg: 1,0  Max: 7,2  AvgCalls: 1  Players: 1  
70 09:54:33 Avg: 1,0  Max: 9,6  AvgCalls: 1  Players: 1  
71 09:55:03 Avg: 0,9  Max: 3,0  AvgCalls: 1  Players: 1  
72 09:55:33 Avg: 0,9  Max: 3,6  AvgCalls: 1  Players: 1  
73 09:56:03 Avg: 1,0  Max: 3,1  AvgCalls: 1  Players: 1  
74 09:56:33 Avg: 1,0  Max: 3,8  AvgCalls: 1  Players: 1  
75 09:57:03 Avg: 1,0  Max: 7,1  AvgCalls: 1  Players: 1  
76 09:57:33 Avg: 1,0  Max: 3,5  AvgCalls: 1  Players: 1  
77 09:58:03 Avg: 0,9  Max: 5,8  AvgCalls: 1  Players: 1  
78 09:58:33 Avg: 0,9  Max: 3,6  AvgCalls: 1  Players: 1  
79 09:59:03 Avg: 0,9  Max: 4,4  AvgCalls: 1  Players: 1  
80 09:59:33 Avg: 1,0  Max: 7,7  AvgCalls: 1  Players: 1  
81 10:00:03 Avg: 0,9  Max: 5,7  AvgCalls: 1  Players: 1  
82 10:00:33 Avg: 0,9  Max: 2,1  AvgCalls: 1  Players: 1  
83 10:01:03 Avg: 0,9  Max: 7,8  AvgCalls: 1  Players: 1  
