1 15:20:38 Avg: 1,2  Max: 76,7  AvgCalls: 1  Players: 0  
2 15:21:08 Avg: 0,5  Max: 3,1  AvgCalls: 1  Players: 0  
3 15:21:38 Avg: 1,6  Max: 162,1  AvgCalls: 1  Players: 0  
4 15:22:08 Avg: 1,2  Max: 18,8  AvgCalls: 1  Players: 1  
5 15:22:39 Avg: 41,3  Max: 13318,5  AvgCalls: 1  Players: 1  
6 15:23:08 Avg: 4,1  Max: 263,7  AvgCalls: 1  Players: 2  
7 15:23:38 Avg: 1,8  Max: 10,6  AvgCalls: 1  Players: 1  
8 15:24:08 Avg: 1,0  Max: 5,0  AvgCalls: 1  Players: 0  
9 15:24:38 Avg: 0,7  Max: 2,4  AvgCalls: 1  Players: 0  
10 15:25:08 Avg: 0,8  Max: 57,7  AvgCalls: 1  Players: 0  
11 15:25:38 Avg: 0,7  Max: 3,9  AvgCalls: 1  Players: 0  
12 15:26:08 Avg: 0,6  Max: 4,9  AvgCalls: 1  Players: 0  
13 15:26:38 Avg: 0,6  Max: 2,9  AvgCalls: 1  Players: 0  
14 15:27:08 Avg: 0,6  Max: 6,9  AvgCalls: 1  Players: 0  
15 15:27:38 Avg: 0,6  Max: 3,5  AvgCalls: 1  Players: 0  
16 15:28:08 Avg: 0,8  Max: 6,8  AvgCalls: 1  Players: 0  
17 15:28:38 Avg: 0,6  Max: 6,7  AvgCalls: 1  Players: 0  
18 15:29:08 Avg: 0,6  Max: 2,0  AvgCalls: 1  Players: 0  
19 15:29:38 Avg: 0,6  Max: 4,9  AvgCalls: 1  Players: 0  
20 15:30:08 Avg: 0,7  Max: 5,8  AvgCalls: 1  Players: 0  
21 15:30:38 Avg: 0,6  Max: 3,6  AvgCalls: 1  Players: 0  
22 15:31:08 Avg: 0,6  Max: 2,8  AvgCalls: 1  Players: 0  
23 15:31:38 Avg: 0,6  Max: 1,9  AvgCalls: 1  Players: 0  
24 15:32:08 Avg: 0,6  Max: 2,7  AvgCalls: 1  Players: 0  
25 15:32:38 Avg: 0,7  Max: 4,1  AvgCalls: 1  Players: 0  
26 15:33:08 Avg: 0,6  Max: 2,6  AvgCalls: 1  Players: 0  
27 15:33:38 Avg: 0,6  Max: 4,6  AvgCalls: 1  Players: 0  
