1 21:51:51 Avg: 73,5  Max: 1365,2  AvgCalls: 1  Players: 0  
2 21:52:07 Avg: 4,2  Max: 47,1  AvgCalls: 1  Players: 1  
3 21:52:37 Avg: 2,5  Max: 92,0  AvgCalls: 1  Players: 1  
4 21:53:07 Avg: 2,5  Max: 658,3  AvgCalls: 1  Players: 1  
5 21:53:37 Avg: 1,4  Max: 3,9  AvgCalls: 1  Players: 1  
6 21:54:07 Avg: 1,4  Max: 3,6  AvgCalls: 1  Players: 1  
7 21:54:37 Avg: 1,4  Max: 4,1  AvgCalls: 1  Players: 1  
8 21:55:07 Avg: 1,4  Max: 5,1  AvgCalls: 1  Players: 1  
9 21:55:37 Avg: 1,3  Max: 3,7  AvgCalls: 1  Players: 1  
10 21:56:07 Avg: 1,4  Max: 80,1  AvgCalls: 1  Players: 1  
11 21:56:37 Avg: 1,2  Max: 3,0  AvgCalls: 1  Players: 1  
12 21:57:07 Avg: 1,3  Max: 2,8  AvgCalls: 1  Players: 1  
13 21:57:37 Avg: 1,2  Max: 2,7  AvgCalls: 1  Players: 1  
14 21:58:07 Avg: 1,2  Max: 4,5  AvgCalls: 1  Players: 1  
15 21:58:37 Avg: 1,2  Max: 3,5  AvgCalls: 1  Players: 1  
16 21:59:07 Avg: 1,3  Max: 4,2  AvgCalls: 1  Players: 1  
17 21:59:37 Avg: 1,3  Max: 7,3  AvgCalls: 1  Players: 1  
18 22:00:07 Avg: 1,3  Max: 5,2  AvgCalls: 1  Players: 1  
19 22:00:37 Avg: 1,3  Max: 5,6  AvgCalls: 1  Players: 1  
20 22:01:07 Avg: 1,3  Max: 18,4  AvgCalls: 1  Players: 1  
21 22:01:37 Avg: 1,3  Max: 3,4  AvgCalls: 1  Players: 1  
22 22:02:07 Avg: 1,3  Max: 9,7  AvgCalls: 1  Players: 1  
23 22:02:37 Avg: 1,3  Max: 6,7  AvgCalls: 1  Players: 1  
24 22:03:07 Avg: 1,2  Max: 2,7  AvgCalls: 1  Players: 1  
25 22:03:37 Avg: 1,3  Max: 5,5  AvgCalls: 1  Players: 1  
