1 00:26:00 Avg: 4,8  Max: 156,2  AvgCalls: 1  Players: 0  
2 00:26:30 Avg: 1,5  Max: 2,8  AvgCalls: 1  Players: 1  
3 00:27:00 Avg: 1,4  Max: 8,0  AvgCalls: 1  Players: 1  
4 00:27:30 Avg: 1,3  Max: 2,1  AvgCalls: 1  Players: 1  
5 00:28:00 Avg: 1,3  Max: 2,4  AvgCalls: 1  Players: 1  
6 00:28:30 Avg: 1,2  Max: 2,3  AvgCalls: 1  Players: 1  
7 00:29:00 Avg: 1,2  Max: 2,1  AvgCalls: 1  Players: 1  
8 00:29:30 Avg: 1,0  Max: 7,9  AvgCalls: 1  Players: 0  
9 00:30:00 Avg: 0,5  Max: 1,1  AvgCalls: 1  Players: 0  
10 00:30:30 Avg: 0,6  Max: 44,9  AvgCalls: 1  Players: 0  
11 00:31:00 Avg: 0,5  Max: 0,9  AvgCalls: 1  Players: 0  
12 00:31:30 Avg: 0,5  Max: 1,6  AvgCalls: 1  Players: 0  
13 00:32:00 Avg: 0,5  Max: 1,2  AvgCalls: 1  Players: 0  
14 00:32:30 Avg: 0,5  Max: 1,3  AvgCalls: 1  Players: 0  
15 00:33:00 Avg: 0,5  Max: 1,2  AvgCalls: 1  Players: 0  
16 00:33:30 Avg: 0,6  Max: 25,3  AvgCalls: 1  Players: 0  
17 00:34:00 Avg: 0,5  Max: 1,0  AvgCalls: 1  Players: 0  
18 00:34:30 Avg: 0,5  Max: 0,9  AvgCalls: 1  Players: 0  
19 00:35:00 Avg: 0,5  Max: 1,0  AvgCalls: 1  Players: 0  
20 00:35:30 Avg: 0,5  Max: 17,0  AvgCalls: 1  Players: 0  
21 00:36:00 Avg: 0,5  Max: 2,5  AvgCalls: 1  Players: 0  
22 00:36:30 Avg: 0,5  Max: 1,0  AvgCalls: 1  Players: 0  
23 00:37:00 Avg: 0,5  Max: 0,9  AvgCalls: 1  Players: 0  
24 00:37:30 Avg: 0,5  Max: 1,0  AvgCalls: 1  Players: 0  
25 00:38:00 Avg: 0,5  Max: 0,9  AvgCalls: 1  Players: 0  
26 00:38:30 Avg: 0,5  Max: 16,9  AvgCalls: 1  Players: 0  
27 00:39:00 Avg: 0,5  Max: 0,7  AvgCalls: 1  Players: 0  
28 00:39:30 Avg: 0,5  Max: 0,8  AvgCalls: 1  Players: 0  
29 00:40:00 Avg: 0,5  Max: 0,7  AvgCalls: 1  Players: 0  
30 00:40:30 Avg: 0,5  Max: 14,3  AvgCalls: 1  Players: 0  
31 00:41:00 Avg: 0,5  Max: 1,5  AvgCalls: 1  Players: 0  
32 00:41:30 Avg: 0,5  Max: 1,0  AvgCalls: 1  Players: 0  
33 00:42:00 Avg: 0,5  Max: 1,1  AvgCalls: 1  Players: 0  
34 00:42:30 Avg: 0,5  Max: 0,8  AvgCalls: 1  Players: 0  
35 00:43:00 Avg: 0,5  Max: 0,8  AvgCalls: 1  Players: 0  
36 00:43:30 Avg: 0,5  Max: 0,8  AvgCalls: 1  Players: 0  
37 00:44:00 Avg: 0,5  Max: 0,7  AvgCalls: 1  Players: 0  
38 00:44:30 Avg: 0,5  Max: 0,7  AvgCalls: 1  Players: 0  
39 00:45:00 Avg: 0,5  Max: 1,0  AvgCalls: 1  Players: 0  
40 00:45:30 Avg: 0,5  Max: 15,0  AvgCalls: 1  Players: 0  
41 00:46:00 Avg: 0,5  Max: 0,9  AvgCalls: 1  Players: 0  
42 00:46:30 Avg: 0,5  Max: 0,9  AvgCalls: 1  Players: 0  
43 00:47:00 Avg: 0,5  Max: 1,0  AvgCalls: 1  Players: 0  
44 00:47:30 Avg: 0,5  Max: 1,1  AvgCalls: 1  Players: 0  
45 00:48:00 Avg: 0,5  Max: 0,8  AvgCalls: 1  Players: 0  
46 00:48:30 Avg: 0,5  Max: 0,8  AvgCalls: 1  Players: 0  
47 00:49:00 Avg: 0,5  Max: 0,8  AvgCalls: 1  Players: 0  
48 00:49:30 Avg: 0,5  Max: 1,0  AvgCalls: 1  Players: 0  
49 00:50:00 Avg: 0,5  Max: 1,0  AvgCalls: 1  Players: 0  
50 00:50:30 Avg: 0,5  Max: 25,8  AvgCalls: 1  Players: 0  
51 00:51:00 Avg: 0,5  Max: 1,6  AvgCalls: 1  Players: 0  
52 00:51:30 Avg: 0,5  Max: 1,0  AvgCalls: 1  Players: 0  
53 00:52:00 Avg: 0,5  Max: 1,3  AvgCalls: 1  Players: 0  
54 00:52:30 Avg: 0,5  Max: 1,2  AvgCalls: 1  Players: 0  
55 00:53:00 Avg: 0,5  Max: 1,2  AvgCalls: 1  Players: 0  
56 00:53:30 Avg: 0,5  Max: 1,1  AvgCalls: 1  Players: 0  
57 00:54:00 Avg: 0,5  Max: 1,1  AvgCalls: 1  Players: 0  
58 00:54:30 Avg: 0,5  Max: 1,2  AvgCalls: 1  Players: 0  
59 00:55:00 Avg: 0,5  Max: 1,3  AvgCalls: 1  Players: 0  
60 00:55:30 Avg: 0,5  Max: 16,4  AvgCalls: 1  Players: 0  
61 00:56:00 Avg: 0,5  Max: 1,3  AvgCalls: 1  Players: 0  
62 00:56:30 Avg: 0,5  Max: 0,8  AvgCalls: 1  Players: 0  
63 00:57:00 Avg: 0,5  Max: 1,0  AvgCalls: 1  Players: 0  
64 00:57:30 Avg: 0,5  Max: 1,0  AvgCalls: 1  Players: 0  
65 00:58:00 Avg: 0,5  Max: 1,0  AvgCalls: 1  Players: 0  
66 00:58:30 Avg: 0,5  Max: 1,0  AvgCalls: 1  Players: 0  
67 00:59:00 Avg: 0,5  Max: 1,3  AvgCalls: 1  Players: 0  
68 00:59:30 Avg: 0,6  Max: 25,8  AvgCalls: 1  Players: 0  
69 01:00:00 Avg: 0,5  Max: 0,7  AvgCalls: 1  Players: 0  
70 01:00:30 Avg: 0,6  Max: 18,1  AvgCalls: 1  Players: 0  
71 01:01:00 Avg: 0,6  Max: 1,3  AvgCalls: 1  Players: 0  
72 01:01:30 Avg: 0,5  Max: 1,4  AvgCalls: 1  Players: 0  
73 01:02:00 Avg: 0,5  Max: 0,9  AvgCalls: 1  Players: 0  
74 01:02:30 Avg: 0,5  Max: 1,1  AvgCalls: 1  Players: 0  
75 01:03:00 Avg: 0,5  Max: 2,5  AvgCalls: 1  Players: 0  
76 01:03:30 Avg: 0,5  Max: 1,3  AvgCalls: 1  Players: 0  
77 01:04:00 Avg: 0,5  Max: 1,0  AvgCalls: 1  Players: 0  
78 01:04:30 Avg: 0,5  Max: 1,8  AvgCalls: 1  Players: 0  
