1 23:15:34 Avg: 3,6  Max: 161,0  AvgCalls: 1  Players: 0  
2 23:16:04 Avg: 0,7  Max: 6,3  AvgCalls: 1  Players: 0  
3 23:16:34 Avg: 0,5  Max: 2,1  AvgCalls: 1  Players: 0  
4 23:17:04 Avg: 0,5  Max: 1,5  AvgCalls: 1  Players: 0  
5 23:17:34 Avg: 0,5  Max: 1,5  AvgCalls: 1  Players: 0  
6 23:18:04 Avg: 0,5  Max: 1,1  AvgCalls: 1  Players: 0  
7 23:18:34 Avg: 0,5  Max: 1,1  AvgCalls: 1  Players: 0  
8 23:19:04 Avg: 0,5  Max: 1,3  AvgCalls: 1  Players: 0  
9 23:19:34 Avg: 0,5  Max: 0,9  AvgCalls: 1  Players: 0  
10 23:20:04 Avg: 0,6  Max: 45,6  AvgCalls: 1  Players: 0  
11 23:20:34 Avg: 0,5  Max: 1,1  AvgCalls: 1  Players: 0  
12 23:21:04 Avg: 0,5  Max: 0,9  AvgCalls: 1  Players: 0  
13 23:21:34 Avg: 0,5  Max: 1,1  AvgCalls: 1  Players: 0  
14 23:22:04 Avg: 0,5  Max: 0,9  AvgCalls: 1  Players: 0  
15 23:22:34 Avg: 0,5  Max: 2,7  AvgCalls: 1  Players: 0  
16 23:23:04 Avg: 0,5  Max: 1,2  AvgCalls: 1  Players: 0  
17 23:23:34 Avg: 0,5  Max: 2,2  AvgCalls: 1  Players: 0  
18 23:24:04 Avg: 0,5  Max: 1,0  AvgCalls: 1  Players: 0  
19 23:24:34 Avg: 0,5  Max: 1,3  AvgCalls: 1  Players: 0  
20 23:25:04 Avg: 0,5  Max: 15,5  AvgCalls: 1  Players: 0  
