1 21:44:20 Avg: 10,5  Max: 302,2  AvgCalls: 1  Players: 0  
2 21:44:50 Avg: 3,1  Max: 179,5  AvgCalls: 1  Players: 1  
3 21:45:20 Avg: 0,9  Max: 5,0  AvgCalls: 1  Players: 1  
4 21:45:50 Avg: 0,8  Max: 3,0  AvgCalls: 1  Players: 1  
5 21:46:20 Avg: 0,7  Max: 2,2  AvgCalls: 1  Players: 1  
6 21:46:50 Avg: 0,7  Max: 1,3  AvgCalls: 1  Players: 1  
7 21:47:20 Avg: 0,7  Max: 2,3  AvgCalls: 1  Players: 1  
8 21:47:50 Avg: 0,7  Max: 1,3  AvgCalls: 1  Players: 1  
9 21:48:20 Avg: 0,7  Max: 1,4  AvgCalls: 1  Players: 1  
10 21:48:50 Avg: 0,8  Max: 54,9  AvgCalls: 1  Players: 1  
11 21:49:20 Avg: 0,7  Max: 1,2  AvgCalls: 1  Players: 1  
12 21:49:50 Avg: 0,7  Max: 1,3  AvgCalls: 1  Players: 1  
13 21:50:20 Avg: 0,6  Max: 1,2  AvgCalls: 1  Players: 1  
14 21:50:50 Avg: 0,6  Max: 0,9  AvgCalls: 1  Players: 1  
15 21:51:20 Avg: 0,6  Max: 1,7  AvgCalls: 1  Players: 1  
16 21:51:50 Avg: 0,6  Max: 1,1  AvgCalls: 1  Players: 1  
17 21:52:20 Avg: 0,6  Max: 1,3  AvgCalls: 1  Players: 1  
18 21:52:50 Avg: 0,6  Max: 1,3  AvgCalls: 1  Players: 1  
19 21:53:20 Avg: 0,6  Max: 1,0  AvgCalls: 1  Players: 1  
20 21:53:50 Avg: 0,7  Max: 16,7  AvgCalls: 1  Players: 1  
21 21:54:20 Avg: 0,7  Max: 1,6  AvgCalls: 1  Players: 1  
22 21:54:50 Avg: 0,7  Max: 1,3  AvgCalls: 1  Players: 1  
23 21:55:20 Avg: 0,7  Max: 1,3  AvgCalls: 1  Players: 1  
24 21:55:50 Avg: 0,6  Max: 1,0  AvgCalls: 1  Players: 1  
25 21:56:20 Avg: 0,7  Max: 1,3  AvgCalls: 1  Players: 1  
26 21:56:50 Avg: 0,6  Max: 1,4  AvgCalls: 1  Players: 1  
27 21:57:20 Avg: 0,6  Max: 2,7  AvgCalls: 1  Players: 1  
28 21:57:50 Avg: 0,6  Max: 1,0  AvgCalls: 1  Players: 1  
29 21:58:20 Avg: 0,6  Max: 1,7  AvgCalls: 1  Players: 1  
30 21:58:50 Avg: 0,7  Max: 17,5  AvgCalls: 1  Players: 1  
31 21:59:20 Avg: 0,7  Max: 2,1  AvgCalls: 1  Players: 1  
32 21:59:50 Avg: 0,6  Max: 1,2  AvgCalls: 1  Players: 1  
33 22:00:20 Avg: 0,7  Max: 1,1  AvgCalls: 1  Players: 1  
34 22:00:50 Avg: 0,6  Max: 1,5  AvgCalls: 1  Players: 1  
35 22:01:20 Avg: 0,6  Max: 1,1  AvgCalls: 1  Players: 1  
36 22:01:50 Avg: 0,6  Max: 1,1  AvgCalls: 1  Players: 1  
37 22:02:20 Avg: 0,7  Max: 1,1  AvgCalls: 1  Players: 1  
38 22:02:50 Avg: 0,7  Max: 1,1  AvgCalls: 1  Players: 1  
39 22:03:20 Avg: 0,8  Max: 86,9  AvgCalls: 1  Players: 1  
40 22:03:50 Avg: 0,7  Max: 17,3  AvgCalls: 1  Players: 1  
41 22:04:20 Avg: 0,7  Max: 1,5  AvgCalls: 1  Players: 1  
42 22:04:50 Avg: 0,6  Max: 2,0  AvgCalls: 1  Players: 1  
43 22:05:20 Avg: 0,6  Max: 1,0  AvgCalls: 1  Players: 1  
44 22:05:50 Avg: 0,6  Max: 1,4  AvgCalls: 1  Players: 1  
45 22:06:20 Avg: 0,8  Max: 4,1  AvgCalls: 1  Players: 1  
46 22:06:50 Avg: 0,6  Max: 3,2  AvgCalls: 1  Players: 1  
47 22:07:20 Avg: 0,6  Max: 1,2  AvgCalls: 1  Players: 1  
48 22:07:50 Avg: 0,6  Max: 1,7  AvgCalls: 1  Players: 1  
49 22:08:20 Avg: 0,6  Max: 1,1  AvgCalls: 1  Players: 1  
50 22:08:50 Avg: 0,7  Max: 24,6  AvgCalls: 1  Players: 1  
