1 10:40:01 Avg: 76,2  Max: 1082,1  AvgCalls: 1  Players: 0  
2 10:40:36 Avg: 58,4  Max: 591,6  AvgCalls: 1  Players: 0  
3 10:41:09 Avg: 55,5  Max: 557,0  AvgCalls: 1  Players: 0  
4 10:41:42 Avg: 54,5  Max: 535,0  AvgCalls: 1  Players: 0  
5 10:42:15 Avg: 54,5  Max: 530,9  AvgCalls: 1  Players: 0  
6 10:42:48 Avg: 54,8  Max: 536,7  AvgCalls: 1  Players: 0  
7 10:43:20 Avg: 54,4  Max: 569,2  AvgCalls: 1  Players: 0  
8 10:43:46 Avg: 43,8  Max: 545,3  AvgCalls: 1  Players: 0  
9 10:43:47 Avg: 1,6  Max: 28,9  AvgCalls: 1  Players: 0  
10 10:44:15 Avg: 1,4  Max: 68,5  AvgCalls: 1  Players: 0  
11 10:44:45 Avg: 1,1  Max: 23,6  AvgCalls: 1  Players: 0  
12 10:45:15 Avg: 1,1  Max: 13,1  AvgCalls: 1  Players: 0  
13 10:45:45 Avg: 1,1  Max: 9,0  AvgCalls: 1  Players: 0  
14 10:46:15 Avg: 0,9  Max: 3,5  AvgCalls: 1  Players: 0  
15 10:46:45 Avg: 1,0  Max: 6,1  AvgCalls: 1  Players: 0  
16 10:47:15 Avg: 0,9  Max: 5,6  AvgCalls: 1  Players: 0  
17 10:47:45 Avg: 1,0  Max: 20,7  AvgCalls: 1  Players: 0  
18 10:48:15 Avg: 1,2  Max: 16,7  AvgCalls: 1  Players: 0  
19 10:48:45 Avg: 3,8  Max: 107,0  AvgCalls: 1  Players: 0  
20 10:49:15 Avg: 7,2  Max: 580,7  AvgCalls: 1  Players: 1  
21 10:49:45 Avg: 4,3  Max: 287,1  AvgCalls: 1  Players: 1  
22 10:50:15 Avg: 2,8  Max: 16,1  AvgCalls: 1  Players: 1  
23 10:50:45 Avg: 2,8  Max: 22,6  AvgCalls: 1  Players: 1  
24 10:51:15 Avg: 2,4  Max: 7,3  AvgCalls: 1  Players: 1  
25 10:51:45 Avg: 2,4  Max: 10,9  AvgCalls: 1  Players: 1  
26 10:52:15 Avg: 2,4  Max: 9,5  AvgCalls: 1  Players: 1  
27 10:52:45 Avg: 2,4  Max: 15,3  AvgCalls: 1  Players: 1  
28 10:53:15 Avg: 2,4  Max: 8,8  AvgCalls: 1  Players: 1  
29 10:53:45 Avg: 2,4  Max: 10,8  AvgCalls: 1  Players: 1  
30 10:54:15 Avg: 2,2  Max: 24,7  AvgCalls: 1  Players: 1  
31 10:54:45 Avg: 2,1  Max: 9,1  AvgCalls: 1  Players: 1  
32 10:55:15 Avg: 2,4  Max: 11,7  AvgCalls: 1  Players: 1  
33 10:55:45 Avg: 2,1  Max: 10,8  AvgCalls: 1  Players: 1  
34 10:56:15 Avg: 2,1  Max: 9,0  AvgCalls: 1  Players: 1  
35 10:56:45 Avg: 2,1  Max: 21,2  AvgCalls: 1  Players: 1  
36 10:57:15 Avg: 2,2  Max: 25,8  AvgCalls: 1  Players: 1  
37 10:57:45 Avg: 2,3  Max: 14,8  AvgCalls: 1  Players: 1  
38 10:58:15 Avg: 2,1  Max: 9,6  AvgCalls: 1  Players: 1  
39 10:58:45 Avg: 2,1  Max: 11,8  AvgCalls: 1  Players: 1  
40 10:59:15 Avg: 2,1  Max: 9,3  AvgCalls: 1  Players: 1  
41 10:59:45 Avg: 2,1  Max: 12,4  AvgCalls: 1  Players: 1  
42 11:00:15 Avg: 2,1  Max: 8,2  AvgCalls: 1  Players: 1  
43 11:00:45 Avg: 2,0  Max: 5,5  AvgCalls: 1  Players: 1  
44 11:01:15 Avg: 2,0  Max: 7,6  AvgCalls: 1  Players: 1  
45 11:01:45 Avg: 3,3  Max: 101,0  AvgCalls: 1  Players: 1  
46 11:02:15 Avg: 2,2  Max: 13,2  AvgCalls: 1  Players: 1  
47 11:02:45 Avg: 2,3  Max: 38,3  AvgCalls: 1  Players: 1  
48 11:03:15 Avg: 2,1  Max: 8,6  AvgCalls: 1  Players: 1  
49 11:03:45 Avg: 2,0  Max: 10,3  AvgCalls: 1  Players: 1  
50 11:04:15 Avg: 2,2  Max: 24,2  AvgCalls: 1  Players: 1  
51 11:04:45 Avg: 2,3  Max: 8,4  AvgCalls: 1  Players: 1  
52 11:05:15 Avg: 2,5  Max: 15,0  AvgCalls: 1  Players: 1  
53 11:05:45 Avg: 2,5  Max: 30,7  AvgCalls: 1  Players: 1  
54 11:06:15 Avg: 2,5  Max: 13,4  AvgCalls: 1  Players: 1  
55 11:06:45 Avg: 2,3  Max: 8,6  AvgCalls: 1  Players: 1  
56 11:07:15 Avg: 2,3  Max: 10,0  AvgCalls: 1  Players: 1  
57 11:07:45 Avg: 2,3  Max: 7,0  AvgCalls: 1  Players: 1  
58 11:08:15 Avg: 1,4  Max: 21,7  AvgCalls: 1  Players: 0  
59 11:08:45 Avg: 1,0  Max: 5,3  AvgCalls: 1  Players: 0  
60 11:09:15 Avg: 0,9  Max: 5,6  AvgCalls: 1  Players: 0  
61 11:09:45 Avg: 0,9  Max: 4,4  AvgCalls: 1  Players: 0  
62 11:10:15 Avg: 0,9  Max: 5,2  AvgCalls: 1  Players: 0  
63 11:10:45 Avg: 0,9  Max: 8,0  AvgCalls: 1  Players: 0  
64 11:11:15 Avg: 0,9  Max: 7,2  AvgCalls: 1  Players: 0  
65 11:11:45 Avg: 0,9  Max: 7,6  AvgCalls: 1  Players: 0  
66 11:12:15 Avg: 0,9  Max: 5,2  AvgCalls: 1  Players: 0  
67 11:12:45 Avg: 0,9  Max: 6,7  AvgCalls: 1  Players: 0  
68 11:13:15 Avg: 1,0  Max: 5,5  AvgCalls: 1  Players: 0  
69 11:13:45 Avg: 1,1  Max: 6,3  AvgCalls: 1  Players: 0  
70 11:14:15 Avg: 0,9  Max: 8,2  AvgCalls: 1  Players: 0  
71 11:14:45 Avg: 0,9  Max: 5,1  AvgCalls: 1  Players: 0  
72 11:15:15 Avg: 0,9  Max: 5,3  AvgCalls: 1  Players: 0  
73 11:15:45 Avg: 0,9  Max: 4,3  AvgCalls: 1  Players: 0  
74 11:16:15 Avg: 1,0  Max: 10,9  AvgCalls: 1  Players: 0  
75 11:16:45 Avg: 0,8  Max: 4,2  AvgCalls: 1  Players: 0  
76 11:17:15 Avg: 0,8  Max: 5,9  AvgCalls: 1  Players: 0  
77 11:17:45 Avg: 0,8  Max: 5,4  AvgCalls: 1  Players: 0  
78 11:18:15 Avg: 0,8  Max: 4,9  AvgCalls: 1  Players: 0  
79 11:18:45 Avg: 0,8  Max: 8,2  AvgCalls: 1  Players: 0  
80 11:19:15 Avg: 0,8  Max: 4,4  AvgCalls: 1  Players: 0  
81 11:19:45 Avg: 0,8  Max: 4,0  AvgCalls: 1  Players: 0  
82 11:20:15 Avg: 0,8  Max: 4,4  AvgCalls: 1  Players: 0  
83 11:20:45 Avg: 0,8  Max: 2,9  AvgCalls: 1  Players: 0  
