1 12:44:05 Avg: 0,8  Max: 49,9  AvgCalls: 1  Players: 0  
2 12:44:35 Avg: 0,3  Max: 3,8  AvgCalls: 1  Players: 0  
3 12:45:05 Avg: 1,1  Max: 191,0  AvgCalls: 1  Players: 0  
4 12:45:35 Avg: 3,4  Max: 1504,7  AvgCalls: 1  Players: 0  
5 12:46:05 Avg: 0,5  Max: 4,0  AvgCalls: 1  Players: 1  
6 12:46:35 Avg: 3,0  Max: 1197,2  AvgCalls: 1  Players: 0  
7 12:47:05 Avg: 1,0  Max: 7,4  AvgCalls: 1  Players: 1  
8 12:47:35 Avg: 0,9  Max: 7,1  AvgCalls: 1  Players: 1  
9 12:48:05 Avg: 0,8  Max: 17,5  AvgCalls: 1  Players: 1  
10 12:48:35 Avg: 0,7  Max: 6,0  AvgCalls: 1  Players: 1  
11 12:49:05 Avg: 2,3  Max: 927,8  AvgCalls: 1  Players: 0  
12 12:49:35 Avg: 0,8  Max: 3,0  AvgCalls: 1  Players: 1  
13 12:50:05 Avg: 0,8  Max: 5,4  AvgCalls: 1  Players: 1  
14 12:50:35 Avg: 0,8  Max: 3,6  AvgCalls: 1  Players: 1  
15 12:51:05 Avg: 0,8  Max: 4,4  AvgCalls: 1  Players: 1  
16 12:51:40 Avg: 24,8  Max: 12841,5  AvgCalls: 1  Players: 1  
17 12:52:05 Avg: 2,9  Max: 426,3  AvgCalls: 1  Players: 1  
18 12:52:35 Avg: 1,3  Max: 41,2  AvgCalls: 1  Players: 1  
19 12:53:05 Avg: 0,9  Max: 7,4  AvgCalls: 1  Players: 1  
20 12:53:35 Avg: 1,1  Max: 120,9  AvgCalls: 1  Players: 1  
21 12:54:05 Avg: 1,0  Max: 17,6  AvgCalls: 1  Players: 1  
22 12:54:35 Avg: 0,8  Max: 4,3  AvgCalls: 1  Players: 1  
23 12:55:05 Avg: 0,8  Max: 4,0  AvgCalls: 1  Players: 1  
24 12:55:35 Avg: 0,8  Max: 6,0  AvgCalls: 1  Players: 1  
25 12:56:05 Avg: 0,8  Max: 7,7  AvgCalls: 1  Players: 1  
26 12:56:35 Avg: 0,8  Max: 4,0  AvgCalls: 1  Players: 1  
27 12:57:05 Avg: 0,8  Max: 8,0  AvgCalls: 1  Players: 1  
28 12:57:35 Avg: 0,7  Max: 5,2  AvgCalls: 1  Players: 1  
29 12:58:05 Avg: 0,8  Max: 6,5  AvgCalls: 1  Players: 1  
30 12:58:35 Avg: 0,7  Max: 5,8  AvgCalls: 1  Players: 1  
31 12:59:05 Avg: 0,7  Max: 5,6  AvgCalls: 1  Players: 1  
32 12:59:35 Avg: 0,8  Max: 7,5  AvgCalls: 1  Players: 1  
33 13:00:05 Avg: 0,8  Max: 7,8  AvgCalls: 1  Players: 1  
34 13:00:35 Avg: 0,7  Max: 3,9  AvgCalls: 1  Players: 1  
35 13:01:05 Avg: 0,7  Max: 4,5  AvgCalls: 1  Players: 1  
36 13:01:35 Avg: 0,8  Max: 4,7  AvgCalls: 1  Players: 1  
37 13:02:05 Avg: 0,7  Max: 4,7  AvgCalls: 1  Players: 1  
38 13:02:35 Avg: 0,7  Max: 6,0  AvgCalls: 1  Players: 1  
39 13:03:05 Avg: 0,7  Max: 24,0  AvgCalls: 1  Players: 1  
40 13:03:35 Avg: 0,7  Max: 7,7  AvgCalls: 1  Players: 1  
41 13:04:05 Avg: 0,7  Max: 6,2  AvgCalls: 1  Players: 1  
42 13:04:35 Avg: 0,7  Max: 17,5  AvgCalls: 1  Players: 1  
43 13:05:05 Avg: 0,7  Max: 6,2  AvgCalls: 1  Players: 1  
44 13:05:35 Avg: 0,7  Max: 5,4  AvgCalls: 1  Players: 1  
45 13:06:05 Avg: 0,7  Max: 11,2  AvgCalls: 1  Players: 1  
46 13:06:35 Avg: 0,7  Max: 4,1  AvgCalls: 1  Players: 1  
47 13:07:05 Avg: 0,7  Max: 8,2  AvgCalls: 1  Players: 1  
48 13:07:35 Avg: 0,7  Max: 9,5  AvgCalls: 1  Players: 1  
49 13:08:05 Avg: 0,7  Max: 19,1  AvgCalls: 1  Players: 1  
50 13:08:35 Avg: 0,7  Max: 4,0  AvgCalls: 1  Players: 1  
51 13:09:05 Avg: 0,7  Max: 4,2  AvgCalls: 1  Players: 1  
52 13:09:35 Avg: 0,7  Max: 14,1  AvgCalls: 1  Players: 1  
53 13:10:05 Avg: 0,7  Max: 7,8  AvgCalls: 1  Players: 1  
54 13:10:35 Avg: 0,7  Max: 14,8  AvgCalls: 1  Players: 1  
55 13:11:05 Avg: 0,6  Max: 3,9  AvgCalls: 1  Players: 1  
56 13:11:35 Avg: 0,6  Max: 4,0  AvgCalls: 1  Players: 1  
57 13:12:05 Avg: 0,6  Max: 5,8  AvgCalls: 1  Players: 1  
58 13:12:35 Avg: 0,7  Max: 4,0  AvgCalls: 1  Players: 1  
59 13:13:05 Avg: 0,7  Max: 10,0  AvgCalls: 1  Players: 1  
60 13:13:35 Avg: 0,7  Max: 8,4  AvgCalls: 1  Players: 1  
61 13:14:05 Avg: 0,7  Max: 4,1  AvgCalls: 1  Players: 1  
62 13:14:35 Avg: 0,8  Max: 5,8  AvgCalls: 1  Players: 1  
63 13:15:05 Avg: 0,7  Max: 5,2  AvgCalls: 1  Players: 1  
64 13:15:35 Avg: 0,7  Max: 21,9  AvgCalls: 1  Players: 1  
65 13:16:05 Avg: 0,7  Max: 6,1  AvgCalls: 1  Players: 1  
66 13:16:35 Avg: 0,7  Max: 8,6  AvgCalls: 1  Players: 1  
67 13:17:05 Avg: 0,7  Max: 4,4  AvgCalls: 1  Players: 1  
68 13:17:35 Avg: 0,7  Max: 4,1  AvgCalls: 1  Players: 1  
69 13:18:05 Avg: 0,8  Max: 5,9  AvgCalls: 1  Players: 1  
70 13:18:35 Avg: 0,8  Max: 6,9  AvgCalls: 1  Players: 1  
71 13:19:05 Avg: 0,7  Max: 12,0  AvgCalls: 1  Players: 1  
72 13:19:35 Avg: 0,6  Max: 4,1  AvgCalls: 1  Players: 1  
73 13:20:05 Avg: 0,7  Max: 8,7  AvgCalls: 1  Players: 1  
74 13:20:35 Avg: 0,7  Max: 4,1  AvgCalls: 1  Players: 1  
75 13:21:05 Avg: 0,7  Max: 5,9  AvgCalls: 1  Players: 1  
76 13:21:35 Avg: 0,7  Max: 4,0  AvgCalls: 1  Players: 1  
77 13:22:05 Avg: 0,7  Max: 9,9  AvgCalls: 1  Players: 1  
