1 15:15:15 Avg: 4,5  Max: 217,1  AvgCalls: 1  Players: 0  
2 15:15:45 Avg: 1,0  Max: 16,4  AvgCalls: 1  Players: 1  
3 15:16:15 Avg: 0,7  Max: 7,9  AvgCalls: 1  Players: 1  
4 15:16:45 Avg: 0,6  Max: 8,4  AvgCalls: 1  Players: 1  
5 15:17:15 Avg: 0,6  Max: 7,2  AvgCalls: 1  Players: 1  
6 15:17:45 Avg: 0,6  Max: 4,6  AvgCalls: 1  Players: 1  
7 15:18:15 Avg: 0,6  Max: 6,0  AvgCalls: 1  Players: 1  
8 15:18:45 Avg: 0,5  Max: 2,1  AvgCalls: 1  Players: 1  
9 15:19:15 Avg: 0,5  Max: 1,2  AvgCalls: 1  Players: 1  
10 15:19:46 Avg: 0,6  Max: 21,1  AvgCalls: 1  Players: 1  
11 15:20:15 Avg: 0,5  Max: 1,2  AvgCalls: 1  Players: 1  
12 15:20:45 Avg: 0,5  Max: 3,3  AvgCalls: 1  Players: 1  
13 15:21:15 Avg: 0,5  Max: 0,7  AvgCalls: 1  Players: 1  
14 15:21:45 Avg: 0,5  Max: 1,8  AvgCalls: 1  Players: 1  
15 15:22:15 Avg: 0,5  Max: 0,9  AvgCalls: 1  Players: 1  
16 15:22:45 Avg: 0,5  Max: 4,6  AvgCalls: 1  Players: 1  
17 15:23:15 Avg: 0,5  Max: 4,4  AvgCalls: 1  Players: 1  
18 15:23:45 Avg: 0,5  Max: 4,7  AvgCalls: 1  Players: 1  
19 15:24:15 Avg: 0,4  Max: 0,7  AvgCalls: 1  Players: 1  
20 15:24:45 Avg: 1,4  Max: 584,5  AvgCalls: 1  Players: 1  
21 15:25:15 Avg: 0,5  Max: 8,4  AvgCalls: 1  Players: 1  
22 15:25:45 Avg: 0,4  Max: 4,9  AvgCalls: 1  Players: 1  
23 15:26:15 Avg: 0,4  Max: 0,8  AvgCalls: 1  Players: 1  
24 15:26:45 Avg: 0,4  Max: 1,6  AvgCalls: 1  Players: 1  
25 15:27:15 Avg: 0,4  Max: 4,5  AvgCalls: 1  Players: 1  
26 15:27:45 Avg: 0,5  Max: 1,9  AvgCalls: 1  Players: 1  
27 15:28:15 Avg: 0,4  Max: 0,8  AvgCalls: 1  Players: 1  
28 15:28:45 Avg: 0,4  Max: 1,5  AvgCalls: 1  Players: 1  
29 15:29:15 Avg: 0,5  Max: 1,8  AvgCalls: 1  Players: 1  
30 15:29:45 Avg: 0,4  Max: 4,6  AvgCalls: 1  Players: 1  
31 15:30:15 Avg: 0,4  Max: 4,5  AvgCalls: 1  Players: 1  
32 15:30:45 Avg: 0,5  Max: 1,7  AvgCalls: 1  Players: 1  
33 15:31:15 Avg: 0,4  Max: 1,2  AvgCalls: 1  Players: 1  
34 15:31:45 Avg: 0,5  Max: 4,7  AvgCalls: 1  Players: 1  
35 15:32:15 Avg: 0,4  Max: 0,8  AvgCalls: 1  Players: 1  
36 15:32:45 Avg: 0,4  Max: 1,6  AvgCalls: 1  Players: 1  
37 15:33:15 Avg: 0,5  Max: 0,9  AvgCalls: 1  Players: 1  
38 15:33:45 Avg: 0,4  Max: 1,9  AvgCalls: 1  Players: 1  
39 15:34:15 Avg: 0,5  Max: 2,6  AvgCalls: 1  Players: 1  
40 15:34:45 Avg: 0,5  Max: 5,9  AvgCalls: 1  Players: 1  
41 15:35:15 Avg: 0,4  Max: 1,8  AvgCalls: 1  Players: 1  
42 15:35:45 Avg: 0,5  Max: 2,2  AvgCalls: 1  Players: 1  
43 15:36:15 Avg: 0,4  Max: 3,4  AvgCalls: 1  Players: 1  
44 15:36:45 Avg: 0,4  Max: 1,9  AvgCalls: 1  Players: 1  
45 15:37:15 Avg: 0,5  Max: 3,9  AvgCalls: 1  Players: 1  
46 15:37:45 Avg: 0,4  Max: 2,7  AvgCalls: 1  Players: 1  
47 15:38:15 Avg: 0,4  Max: 0,9  AvgCalls: 1  Players: 1  
48 15:38:45 Avg: 0,4  Max: 4,4  AvgCalls: 1  Players: 1  
49 15:39:15 Avg: 0,4  Max: 0,8  AvgCalls: 1  Players: 1  
50 15:39:45 Avg: 0,5  Max: 4,8  AvgCalls: 1  Players: 1  
51 15:40:15 Avg: 0,4  Max: 4,4  AvgCalls: 1  Players: 1  
52 15:40:45 Avg: 0,4  Max: 1,6  AvgCalls: 1  Players: 1  
53 15:41:15 Avg: 0,5  Max: 14,5  AvgCalls: 1  Players: 1  
54 15:41:45 Avg: 0,5  Max: 2,1  AvgCalls: 1  Players: 1  
55 15:42:15 Avg: 0,5  Max: 1,8  AvgCalls: 1  Players: 1  
56 15:42:45 Avg: 0,5  Max: 4,1  AvgCalls: 1  Players: 1  
57 15:43:15 Avg: 0,4  Max: 0,9  AvgCalls: 1  Players: 1  
58 15:43:45 Avg: 0,4  Max: 2,2  AvgCalls: 1  Players: 1  
59 15:44:15 Avg: 0,4  Max: 2,5  AvgCalls: 1  Players: 1  
60 15:44:45 Avg: 0,4  Max: 4,6  AvgCalls: 1  Players: 1  
61 15:45:15 Avg: 0,5  Max: 11,1  AvgCalls: 1  Players: 1  
62 15:45:45 Avg: 0,5  Max: 4,6  AvgCalls: 1  Players: 1  
63 15:46:15 Avg: 0,5  Max: 0,8  AvgCalls: 1  Players: 1  
64 15:46:45 Avg: 0,5  Max: 2,1  AvgCalls: 1  Players: 1  
65 15:47:15 Avg: 0,4  Max: 2,0  AvgCalls: 1  Players: 1  
66 15:47:45 Avg: 0,5  Max: 2,5  AvgCalls: 1  Players: 1  
67 15:48:15 Avg: 0,4  Max: 4,2  AvgCalls: 1  Players: 1  
68 15:48:45 Avg: 0,5  Max: 3,2  AvgCalls: 1  Players: 1  
69 15:49:15 Avg: 0,4  Max: 2,0  AvgCalls: 1  Players: 1  
70 15:49:45 Avg: 0,4  Max: 6,5  AvgCalls: 1  Players: 1  
71 15:50:15 Avg: 0,4  Max: 2,1  AvgCalls: 1  Players: 1  
72 15:50:45 Avg: 0,4  Max: 1,5  AvgCalls: 1  Players: 1  
73 15:51:15 Avg: 0,4  Max: 1,1  AvgCalls: 1  Players: 1  
74 15:51:45 Avg: 0,4  Max: 2,2  AvgCalls: 1  Players: 1  
75 15:52:15 Avg: 0,5  Max: 2,2  AvgCalls: 1  Players: 1  
76 15:52:45 Avg: 0,5  Max: 2,2  AvgCalls: 1  Players: 1  
77 15:53:15 Avg: 0,4  Max: 2,7  AvgCalls: 1  Players: 1  
78 15:53:45 Avg: 0,4  Max: 2,9  AvgCalls: 1  Players: 1  
79 15:54:15 Avg: 0,5  Max: 6,5  AvgCalls: 1  Players: 1  
80 15:54:45 Avg: 0,4  Max: 5,2  AvgCalls: 1  Players: 1  
81 15:55:15 Avg: 0,4  Max: 2,2  AvgCalls: 1  Players: 1  
82 15:55:45 Avg: 0,4  Max: 1,8  AvgCalls: 1  Players: 1  
83 15:56:15 Avg: 0,4  Max: 1,3  AvgCalls: 1  Players: 1  
84 15:56:45 Avg: 0,4  Max: 1,9  AvgCalls: 1  Players: 1  
85 15:57:15 Avg: 0,4  Max: 0,8  AvgCalls: 1  Players: 1  
86 15:57:45 Avg: 0,4  Max: 1,6  AvgCalls: 1  Players: 1  
87 15:58:15 Avg: 0,4  Max: 1,9  AvgCalls: 1  Players: 1  
88 15:58:45 Avg: 0,5  Max: 13,6  AvgCalls: 1  Players: 1  
89 15:59:15 Avg: 0,4  Max: 2,4  AvgCalls: 1  Players: 1  
90 15:59:45 Avg: 0,4  Max: 3,6  AvgCalls: 1  Players: 1  
91 16:00:15 Avg: 0,4  Max: 0,6  AvgCalls: 1  Players: 1  
92 16:00:45 Avg: 0,4  Max: 1,6  AvgCalls: 1  Players: 1  
93 16:01:15 Avg: 0,5  Max: 9,7  AvgCalls: 1  Players: 1  
94 16:01:45 Avg: 0,4  Max: 1,6  AvgCalls: 1  Players: 1  
95 16:02:15 Avg: 0,5  Max: 5,2  AvgCalls: 1  Players: 1  
96 16:02:45 Avg: 0,4  Max: 4,6  AvgCalls: 1  Players: 1  
97 16:03:15 Avg: 0,4  Max: 0,9  AvgCalls: 1  Players: 1  
98 16:03:45 Avg: 0,4  Max: 1,5  AvgCalls: 1  Players: 1  
99 16:04:15 Avg: 0,4  Max: 2,6  AvgCalls: 1  Players: 1  
100 16:04:45 Avg: 0,5  Max: 8,5  AvgCalls: 1  Players: 1  
101 16:05:15 Avg: 0,4  Max: 4,2  AvgCalls: 1  Players: 1  
102 16:05:45 Avg: 0,4  Max: 4,8  AvgCalls: 1  Players: 1  
103 16:06:15 Avg: 0,4  Max: 2,3  AvgCalls: 1  Players: 1  
104 16:06:45 Avg: 0,4  Max: 3,1  AvgCalls: 1  Players: 1  
