1 00:07:40 Avg: 1,3  Max: 101,2  AvgCalls: 1  Players: 0  
2 00:08:10 Avg: 0,7  Max: 5,5  AvgCalls: 1  Players: 2  
3 00:08:40 Avg: 0,6  Max: 4,3  AvgCalls: 1  Players: 2  
4 00:09:10 Avg: 1,1  Max: 316,7  AvgCalls: 1  Players: 2  
5 00:09:40 Avg: 0,5  Max: 7,9  AvgCalls: 1  Players: 2  
6 00:10:10 Avg: 0,5  Max: 5,5  AvgCalls: 1  Players: 2  
7 00:10:40 Avg: 0,5  Max: 3,5  AvgCalls: 1  Players: 2  
8 00:11:10 Avg: 0,5  Max: 7,1  AvgCalls: 1  Players: 2  
9 00:11:40 Avg: 0,4  Max: 3,8  AvgCalls: 1  Players: 2  
10 00:12:10 Avg: 0,5  Max: 7,9  AvgCalls: 1  Players: 2  
11 00:12:40 Avg: 0,4  Max: 1,8  AvgCalls: 1  Players: 2  
12 00:13:10 Avg: 0,4  Max: 5,3  AvgCalls: 1  Players: 2  
13 00:13:40 Avg: 0,4  Max: 2,7  AvgCalls: 1  Players: 2  
14 00:14:10 Avg: 0,5  Max: 8,2  AvgCalls: 1  Players: 2  
15 00:14:40 Avg: 0,4  Max: 2,7  AvgCalls: 1  Players: 2  
16 00:15:10 Avg: 0,5  Max: 5,7  AvgCalls: 1  Players: 2  
17 00:15:40 Avg: 0,4  Max: 4,4  AvgCalls: 1  Players: 2  
18 00:16:10 Avg: 0,5  Max: 8,9  AvgCalls: 1  Players: 2  
19 00:16:40 Avg: 0,4  Max: 2,0  AvgCalls: 1  Players: 2  
20 00:17:10 Avg: 0,4  Max: 3,6  AvgCalls: 1  Players: 2  
21 00:17:40 Avg: 0,4  Max: 1,3  AvgCalls: 1  Players: 2  
22 00:18:10 Avg: 0,5  Max: 46,7  AvgCalls: 1  Players: 2  
23 00:18:40 Avg: 0,5  Max: 5,1  AvgCalls: 1  Players: 2  
24 00:19:10 Avg: 0,5  Max: 8,7  AvgCalls: 1  Players: 2  
25 00:19:40 Avg: 0,5  Max: 4,2  AvgCalls: 1  Players: 2  
26 00:20:10 Avg: 0,6  Max: 8,4  AvgCalls: 1  Players: 2  
27 00:20:40 Avg: 0,4  Max: 4,7  AvgCalls: 1  Players: 2  
28 00:21:10 Avg: 0,5  Max: 14,8  AvgCalls: 1  Players: 2  
29 00:21:40 Avg: 0,5  Max: 2,8  AvgCalls: 1  Players: 2  
30 00:22:10 Avg: 0,5  Max: 3,2  AvgCalls: 1  Players: 2  
31 00:22:40 Avg: 0,4  Max: 1,0  AvgCalls: 1  Players: 2  
32 00:23:10 Avg: 0,4  Max: 4,3  AvgCalls: 1  Players: 2  
33 00:23:40 Avg: 0,5  Max: 16,4  AvgCalls: 1  Players: 2  
34 00:24:10 Avg: 0,5  Max: 2,4  AvgCalls: 1  Players: 2  
35 00:24:40 Avg: 0,5  Max: 4,8  AvgCalls: 1  Players: 2  
36 00:25:10 Avg: 0,5  Max: 5,7  AvgCalls: 1  Players: 2  
37 00:25:40 Avg: 0,5  Max: 1,6  AvgCalls: 1  Players: 2  
