1 00:09:38 Avg: 3,1  Max: 215,3  AvgCalls: 1  Players: 0  
2 00:10:08 Avg: 0,5  Max: 12,9  AvgCalls: 1  Players: 0  
3 00:10:38 Avg: 0,6  Max: 9,9  AvgCalls: 1  Players: 0  
4 00:11:08 Avg: 0,6  Max: 8,3  AvgCalls: 1  Players: 1  
5 00:11:38 Avg: 0,6  Max: 5,5  AvgCalls: 1  Players: 1  
6 00:12:08 Avg: 0,6  Max: 2,7  AvgCalls: 1  Players: 1  
7 00:12:38 Avg: 0,5  Max: 2,8  AvgCalls: 1  Players: 1  
8 00:13:08 Avg: 0,5  Max: 0,8  AvgCalls: 1  Players: 1  
9 00:13:38 Avg: 0,5  Max: 1,9  AvgCalls: 1  Players: 1  
10 00:14:08 Avg: 0,5  Max: 10,4  AvgCalls: 1  Players: 1  
11 00:14:38 Avg: 0,5  Max: 4,5  AvgCalls: 1  Players: 1  
12 00:15:08 Avg: 0,5  Max: 2,0  AvgCalls: 1  Players: 1  
13 00:15:38 Avg: 0,4  Max: 0,9  AvgCalls: 1  Players: 1  
14 00:16:08 Avg: 0,4  Max: 3,2  AvgCalls: 1  Players: 1  
15 00:16:38 Avg: 0,4  Max: 4,8  AvgCalls: 1  Players: 1  
16 00:17:08 Avg: 0,4  Max: 1,9  AvgCalls: 1  Players: 1  
17 00:17:38 Avg: 0,5  Max: 7,2  AvgCalls: 1  Players: 1  
18 00:18:08 Avg: 0,5  Max: 1,1  AvgCalls: 1  Players: 1  
19 00:18:38 Avg: 0,4  Max: 0,7  AvgCalls: 1  Players: 1  
20 00:19:08 Avg: 0,4  Max: 4,8  AvgCalls: 1  Players: 1  
21 00:19:38 Avg: 0,4  Max: 1,1  AvgCalls: 1  Players: 1  
22 00:20:08 Avg: 0,4  Max: 11,1  AvgCalls: 1  Players: 1  
23 00:20:38 Avg: 0,4  Max: 3,0  AvgCalls: 1  Players: 1  
24 00:21:08 Avg: 0,4  Max: 1,9  AvgCalls: 1  Players: 1  
25 00:21:38 Avg: 0,4  Max: 0,7  AvgCalls: 1  Players: 1  
26 00:22:08 Avg: 0,5  Max: 3,3  AvgCalls: 1  Players: 1  
27 00:22:38 Avg: 0,5  Max: 2,1  AvgCalls: 1  Players: 1  
28 00:23:08 Avg: 0,4  Max: 1,1  AvgCalls: 1  Players: 1  
29 00:23:38 Avg: 0,4  Max: 5,5  AvgCalls: 1  Players: 1  
30 00:24:08 Avg: 1,2  Max: 453,5  AvgCalls: 1  Players: 1  
31 00:24:38 Avg: 0,5  Max: 3,2  AvgCalls: 1  Players: 1  
32 00:25:08 Avg: 0,5  Max: 3,2  AvgCalls: 1  Players: 1  
33 00:25:38 Avg: 0,4  Max: 7,2  AvgCalls: 1  Players: 1  
34 00:26:08 Avg: 0,5  Max: 7,2  AvgCalls: 1  Players: 1  
35 00:26:38 Avg: 0,5  Max: 2,4  AvgCalls: 1  Players: 1  
36 00:27:08 Avg: 0,4  Max: 3,2  AvgCalls: 1  Players: 1  
37 00:27:38 Avg: 0,4  Max: 2,3  AvgCalls: 1  Players: 1  
38 00:28:08 Avg: 0,5  Max: 5,1  AvgCalls: 1  Players: 1  
39 00:28:38 Avg: 0,5  Max: 1,1  AvgCalls: 1  Players: 1  
40 00:29:08 Avg: 0,5  Max: 7,1  AvgCalls: 1  Players: 1  
41 00:29:38 Avg: 0,4  Max: 2,4  AvgCalls: 1  Players: 1  
42 00:30:08 Avg: 0,5  Max: 3,0  AvgCalls: 1  Players: 1  
43 00:30:38 Avg: 0,5  Max: 14,0  AvgCalls: 1  Players: 1  
44 00:31:08 Avg: 0,5  Max: 6,8  AvgCalls: 1  Players: 1  
45 00:31:38 Avg: 0,4  Max: 1,1  AvgCalls: 1  Players: 1  
46 00:32:08 Avg: 0,3  Max: 3,3  AvgCalls: 1  Players: 0  
47 00:32:38 Avg: 0,4  Max: 18,6  AvgCalls: 1  Players: 0  
48 00:33:08 Avg: 0,5  Max: 3,1  AvgCalls: 1  Players: 1  
49 00:33:38 Avg: 0,5  Max: 7,1  AvgCalls: 1  Players: 1  
50 00:34:08 Avg: 0,5  Max: 3,8  AvgCalls: 1  Players: 1  
51 00:34:38 Avg: 0,5  Max: 8,0  AvgCalls: 1  Players: 1  
52 00:35:08 Avg: 0,5  Max: 2,4  AvgCalls: 1  Players: 1  
53 00:35:38 Avg: 0,5  Max: 1,6  AvgCalls: 1  Players: 1  
54 00:36:08 Avg: 0,5  Max: 1,3  AvgCalls: 1  Players: 1  
55 00:36:38 Avg: 0,5  Max: 2,1  AvgCalls: 1  Players: 1  
56 00:37:08 Avg: 0,5  Max: 3,2  AvgCalls: 1  Players: 1  
57 00:37:38 Avg: 0,5  Max: 1,6  AvgCalls: 1  Players: 1  
58 00:38:08 Avg: 0,5  Max: 7,2  AvgCalls: 1  Players: 1  
59 00:38:38 Avg: 0,5  Max: 11,6  AvgCalls: 1  Players: 1  
60 00:39:08 Avg: 0,5  Max: 4,2  AvgCalls: 1  Players: 1  
61 00:39:38 Avg: 0,4  Max: 0,8  AvgCalls: 1  Players: 1  
62 00:40:08 Avg: 0,5  Max: 1,5  AvgCalls: 1  Players: 1  
63 00:40:38 Avg: 0,5  Max: 2,5  AvgCalls: 1  Players: 1  
64 00:41:08 Avg: 0,5  Max: 1,8  AvgCalls: 1  Players: 1  
65 00:41:38 Avg: 0,5  Max: 1,4  AvgCalls: 1  Players: 1  
66 00:42:08 Avg: 0,5  Max: 1,7  AvgCalls: 1  Players: 1  
67 00:42:38 Avg: 0,5  Max: 11,3  AvgCalls: 1  Players: 1  
68 00:43:08 Avg: 0,4  Max: 2,0  AvgCalls: 1  Players: 1  
69 00:43:38 Avg: 0,5  Max: 5,0  AvgCalls: 1  Players: 1  
70 00:44:08 Avg: 0,4  Max: 4,3  AvgCalls: 1  Players: 1  
71 00:44:38 Avg: 0,4  Max: 3,2  AvgCalls: 1  Players: 1  
72 00:45:08 Avg: 0,4  Max: 3,0  AvgCalls: 1  Players: 1  
73 00:45:38 Avg: 0,4  Max: 1,7  AvgCalls: 1  Players: 1  
74 00:46:08 Avg: 0,4  Max: 4,0  AvgCalls: 1  Players: 1  
75 00:46:38 Avg: 0,5  Max: 7,0  AvgCalls: 1  Players: 1  
76 00:47:08 Avg: 0,4  Max: 2,6  AvgCalls: 1  Players: 1  
77 00:47:38 Avg: 0,4  Max: 5,1  AvgCalls: 1  Players: 1  
78 00:48:08 Avg: 0,5  Max: 6,9  AvgCalls: 1  Players: 1  
79 00:48:38 Avg: 0,4  Max: 3,0  AvgCalls: 1  Players: 1  
80 00:49:08 Avg: 0,4  Max: 3,0  AvgCalls: 1  Players: 1  
