1 12:46:07 Avg: 1,9  Max: 116,9  AvgCalls: 1  Players: 0  
2 12:46:37 Avg: 0,8  Max: 8,5  AvgCalls: 1  Players: 1  
3 12:47:07 Avg: 0,7  Max: 3,6  AvgCalls: 1  Players: 1  
4 12:47:37 Avg: 0,6  Max: 1,9  AvgCalls: 1  Players: 1  
5 12:48:07 Avg: 0,7  Max: 32,6  AvgCalls: 1  Players: 1  
6 12:48:37 Avg: 0,6  Max: 5,2  AvgCalls: 1  Players: 1  
7 12:49:07 Avg: 0,6  Max: 16,6  AvgCalls: 1  Players: 1  
8 12:49:37 Avg: 0,5  Max: 15,4  AvgCalls: 1  Players: 1  
9 12:50:07 Avg: 0,5  Max: 1,3  AvgCalls: 1  Players: 1  
10 12:50:37 Avg: 0,5  Max: 13,6  AvgCalls: 1  Players: 1  
11 12:51:07 Avg: 0,5  Max: 4,1  AvgCalls: 1  Players: 1  
12 12:51:37 Avg: 0,5  Max: 3,8  AvgCalls: 1  Players: 1  
13 12:52:07 Avg: 0,5  Max: 4,4  AvgCalls: 1  Players: 1  
14 12:52:37 Avg: 0,5  Max: 17,7  AvgCalls: 1  Players: 1  
15 12:53:07 Avg: 1,4  Max: 548,2  AvgCalls: 1  Players: 1  
16 12:53:37 Avg: 0,6  Max: 4,6  AvgCalls: 1  Players: 1  
17 12:54:07 Avg: 0,5  Max: 7,8  AvgCalls: 1  Players: 1  
18 12:54:37 Avg: 0,5  Max: 10,3  AvgCalls: 1  Players: 1  
19 12:55:07 Avg: 0,5  Max: 3,0  AvgCalls: 1  Players: 1  
20 12:55:37 Avg: 0,5  Max: 15,4  AvgCalls: 1  Players: 1  
21 12:56:07 Avg: 0,5  Max: 2,1  AvgCalls: 1  Players: 1  
22 12:56:37 Avg: 0,5  Max: 2,8  AvgCalls: 1  Players: 1  
23 12:57:07 Avg: 0,5  Max: 2,8  AvgCalls: 1  Players: 1  
24 12:57:37 Avg: 0,5  Max: 9,9  AvgCalls: 1  Players: 1  
25 12:58:07 Avg: 0,5  Max: 1,1  AvgCalls: 1  Players: 1  
26 12:58:37 Avg: 0,5  Max: 2,2  AvgCalls: 1  Players: 1  
27 12:59:07 Avg: 0,5  Max: 2,6  AvgCalls: 1  Players: 1  
28 12:59:37 Avg: 0,4  Max: 1,5  AvgCalls: 1  Players: 1  
29 13:00:07 Avg: 0,5  Max: 1,3  AvgCalls: 1  Players: 1  
30 13:00:37 Avg: 0,5  Max: 5,5  AvgCalls: 1  Players: 1  
31 13:01:07 Avg: 0,5  Max: 3,6  AvgCalls: 1  Players: 1  
32 13:01:37 Avg: 0,4  Max: 0,7  AvgCalls: 1  Players: 1  
33 13:02:07 Avg: 0,5  Max: 0,9  AvgCalls: 1  Players: 1  
34 13:02:37 Avg: 0,5  Max: 9,8  AvgCalls: 1  Players: 1  
35 13:03:07 Avg: 0,5  Max: 2,9  AvgCalls: 1  Players: 1  
36 13:03:37 Avg: 0,5  Max: 16,6  AvgCalls: 1  Players: 1  
37 13:04:07 Avg: 0,4  Max: 3,5  AvgCalls: 1  Players: 1  
38 13:04:37 Avg: 0,4  Max: 0,7  AvgCalls: 1  Players: 1  
39 13:05:07 Avg: 0,4  Max: 1,1  AvgCalls: 1  Players: 1  
40 13:05:37 Avg: 0,5  Max: 3,9  AvgCalls: 1  Players: 1  
41 13:06:07 Avg: 0,4  Max: 2,1  AvgCalls: 1  Players: 1  
42 13:06:37 Avg: 0,5  Max: 0,7  AvgCalls: 1  Players: 1  
43 13:07:07 Avg: 0,5  Max: 2,6  AvgCalls: 1  Players: 1  
44 13:07:37 Avg: 0,4  Max: 0,6  AvgCalls: 1  Players: 1  
45 13:08:07 Avg: 0,4  Max: 0,8  AvgCalls: 1  Players: 1  
46 13:08:37 Avg: 0,5  Max: 1,8  AvgCalls: 1  Players: 1  
47 13:09:07 Avg: 0,5  Max: 1,9  AvgCalls: 1  Players: 1  
48 13:09:37 Avg: 0,5  Max: 16,7  AvgCalls: 1  Players: 1  
49 13:10:07 Avg: 0,5  Max: 3,7  AvgCalls: 1  Players: 1  
50 13:10:37 Avg: 0,4  Max: 3,0  AvgCalls: 1  Players: 1  
51 13:11:07 Avg: 0,5  Max: 3,3  AvgCalls: 1  Players: 1  
52 13:11:37 Avg: 0,5  Max: 7,3  AvgCalls: 1  Players: 1  
53 13:12:07 Avg: 0,8  Max: 11,0  AvgCalls: 1  Players: 1  
54 13:12:37 Avg: 0,6  Max: 4,3  AvgCalls: 1  Players: 2  
55 13:13:07 Avg: 0,6  Max: 4,5  AvgCalls: 1  Players: 2  
56 13:13:37 Avg: 0,6  Max: 5,3  AvgCalls: 1  Players: 2  
57 13:14:07 Avg: 0,6  Max: 3,5  AvgCalls: 1  Players: 2  
58 13:14:37 Avg: 0,5  Max: 3,1  AvgCalls: 1  Players: 2  
59 13:15:07 Avg: 0,5  Max: 3,5  AvgCalls: 1  Players: 2  
60 13:15:37 Avg: 0,6  Max: 5,1  AvgCalls: 1  Players: 2  
61 13:16:07 Avg: 0,6  Max: 2,6  AvgCalls: 1  Players: 2  
62 13:16:37 Avg: 0,5  Max: 1,8  AvgCalls: 1  Players: 2  
63 13:17:07 Avg: 0,5  Max: 5,1  AvgCalls: 1  Players: 2  
64 13:17:37 Avg: 0,5  Max: 5,8  AvgCalls: 1  Players: 2  
65 13:18:07 Avg: 0,5  Max: 0,8  AvgCalls: 1  Players: 2  
66 13:18:37 Avg: 0,5  Max: 2,3  AvgCalls: 1  Players: 2  
67 13:19:07 Avg: 0,5  Max: 1,9  AvgCalls: 1  Players: 2  
68 13:19:37 Avg: 0,7  Max: 3,9  AvgCalls: 1  Players: 2  
69 13:20:07 Avg: 0,6  Max: 1,4  AvgCalls: 1  Players: 2  
70 13:20:37 Avg: 0,5  Max: 6,3  AvgCalls: 1  Players: 2  
71 13:21:07 Avg: 0,6  Max: 9,4  AvgCalls: 1  Players: 2  
72 13:21:37 Avg: 0,6  Max: 3,4  AvgCalls: 1  Players: 2  
73 13:22:07 Avg: 0,5  Max: 3,8  AvgCalls: 1  Players: 2  
74 13:22:37 Avg: 0,5  Max: 0,9  AvgCalls: 1  Players: 2  
75 13:23:07 Avg: 0,5  Max: 5,1  AvgCalls: 1  Players: 2  
76 13:23:37 Avg: 0,5  Max: 3,2  AvgCalls: 1  Players: 2  
77 13:24:07 Avg: 0,5  Max: 10,2  AvgCalls: 1  Players: 1  
78 13:24:37 Avg: 0,5  Max: 5,3  AvgCalls: 1  Players: 1  
79 13:25:07 Avg: 0,5  Max: 1,0  AvgCalls: 1  Players: 1  
80 13:25:37 Avg: 0,5  Max: 3,5  AvgCalls: 1  Players: 1  
81 13:26:07 Avg: 0,5  Max: 2,0  AvgCalls: 1  Players: 1  
82 13:26:37 Avg: 0,5  Max: 4,3  AvgCalls: 1  Players: 1  
83 13:27:07 Avg: 0,5  Max: 5,7  AvgCalls: 1  Players: 1  
84 13:27:37 Avg: 0,5  Max: 2,3  AvgCalls: 1  Players: 1  
85 13:28:07 Avg: 0,5  Max: 0,8  AvgCalls: 1  Players: 1  
86 13:28:37 Avg: 0,6  Max: 7,4  AvgCalls: 1  Players: 1  
87 13:29:07 Avg: 0,5  Max: 3,6  AvgCalls: 1  Players: 1  
88 13:29:37 Avg: 0,4  Max: 1,1  AvgCalls: 1  Players: 1  
89 13:30:07 Avg: 0,4  Max: 1,3  AvgCalls: 1  Players: 1  
90 13:30:37 Avg: 0,5  Max: 5,9  AvgCalls: 1  Players: 1  
91 13:31:07 Avg: 0,4  Max: 0,7  AvgCalls: 1  Players: 1  
92 13:31:37 Avg: 0,5  Max: 13,1  AvgCalls: 1  Players: 1  
93 13:32:07 Avg: 0,7  Max: 5,8  AvgCalls: 1  Players: 1  
94 13:32:37 Avg: 0,6  Max: 2,2  AvgCalls: 1  Players: 2  
95 13:33:07 Avg: 0,6  Max: 3,4  AvgCalls: 1  Players: 2  
96 13:33:37 Avg: 0,7  Max: 4,8  AvgCalls: 1  Players: 2  
97 13:34:07 Avg: 0,6  Max: 2,8  AvgCalls: 1  Players: 2  
98 13:34:37 Avg: 0,6  Max: 3,5  AvgCalls: 1  Players: 2  
99 13:35:07 Avg: 0,6  Max: 3,4  AvgCalls: 1  Players: 2  
100 13:35:37 Avg: 0,5  Max: 4,0  AvgCalls: 1  Players: 2  
101 13:36:07 Avg: 0,5  Max: 3,5  AvgCalls: 1  Players: 2  
102 13:36:37 Avg: 0,5  Max: 2,5  AvgCalls: 1  Players: 2  
103 13:37:07 Avg: 0,5  Max: 1,9  AvgCalls: 1  Players: 2  
104 13:37:37 Avg: 0,5  Max: 2,2  AvgCalls: 1  Players: 2  
105 13:38:07 Avg: 0,5  Max: 2,8  AvgCalls: 1  Players: 2  
106 13:38:37 Avg: 0,6  Max: 3,5  AvgCalls: 1  Players: 2  
107 13:39:07 Avg: 0,5  Max: 1,6  AvgCalls: 1  Players: 2  
108 13:39:37 Avg: 0,5  Max: 1,9  AvgCalls: 1  Players: 2  
109 13:40:07 Avg: 0,5  Max: 2,9  AvgCalls: 1  Players: 2  
110 13:40:37 Avg: 0,5  Max: 5,9  AvgCalls: 1  Players: 2  
111 13:41:07 Avg: 0,5  Max: 1,5  AvgCalls: 1  Players: 2  
112 13:41:37 Avg: 0,5  Max: 3,3  AvgCalls: 1  Players: 2  
113 13:42:07 Avg: 0,5  Max: 3,5  AvgCalls: 1  Players: 1  
114 13:42:37 Avg: 0,5  Max: 2,2  AvgCalls: 1  Players: 1  
115 13:43:07 Avg: 0,5  Max: 2,6  AvgCalls: 1  Players: 1  
116 13:43:37 Avg: 0,5  Max: 2,7  AvgCalls: 1  Players: 1  
117 13:44:07 Avg: 0,5  Max: 3,0  AvgCalls: 1  Players: 1  
118 13:44:37 Avg: 0,5  Max: 3,4  AvgCalls: 1  Players: 1  
119 13:45:07 Avg: 0,5  Max: 2,4  AvgCalls: 1  Players: 1  
120 13:45:37 Avg: 0,4  Max: 3,1  AvgCalls: 1  Players: 1  
