1 16:47:00 Avg: 92,0  Max: 1043,3  AvgCalls: 1  Players: 1  
2 16:47:36 Avg: 58,9  Max: 533,1  AvgCalls: 1  Players: 2  
3 16:47:39 Avg: 6,2  Max: 78,3  AvgCalls: 1  Players: 2  
4 16:48:05 Avg: 3,6  Max: 407,8  AvgCalls: 1  Players: 2  
5 16:48:35 Avg: 1,8  Max: 9,1  AvgCalls: 1  Players: 2  
6 16:49:05 Avg: 1,5  Max: 14,9  AvgCalls: 1  Players: 2  
7 16:49:35 Avg: 1,6  Max: 8,2  AvgCalls: 1  Players: 2  
8 16:50:05 Avg: 1,5  Max: 7,6  AvgCalls: 1  Players: 2  
9 16:50:35 Avg: 1,8  Max: 99,6  AvgCalls: 1  Players: 2  
10 16:51:05 Avg: 2,5  Max: 78,5  AvgCalls: 1  Players: 2  
11 16:51:35 Avg: 2,3  Max: 31,3  AvgCalls: 1  Players: 2  
12 16:52:05 Avg: 1,9  Max: 9,5  AvgCalls: 1  Players: 2  
13 16:52:35 Avg: 1,8  Max: 7,8  AvgCalls: 1  Players: 2  
14 16:53:05 Avg: 1,8  Max: 10,3  AvgCalls: 1  Players: 2  
15 16:53:35 Avg: 1,5  Max: 10,9  AvgCalls: 1  Players: 2  
16 16:54:05 Avg: 1,5  Max: 11,8  AvgCalls: 1  Players: 2  
17 16:54:35 Avg: 1,6  Max: 29,0  AvgCalls: 1  Players: 2  
18 16:55:05 Avg: 1,3  Max: 6,9  AvgCalls: 1  Players: 1  
19 16:55:35 Avg: 1,2  Max: 2,7  AvgCalls: 1  Players: 1  
20 16:56:05 Avg: 1,2  Max: 10,8  AvgCalls: 1  Players: 1  
21 16:56:35 Avg: 1,2  Max: 3,3  AvgCalls: 1  Players: 1  
22 16:57:05 Avg: 1,2  Max: 2,4  AvgCalls: 1  Players: 1  
23 16:57:35 Avg: 1,2  Max: 2,5  AvgCalls: 1  Players: 1  
24 16:58:05 Avg: 1,2  Max: 2,1  AvgCalls: 1  Players: 1  
25 16:58:35 Avg: 1,2  Max: 4,9  AvgCalls: 1  Players: 1  
26 16:59:05 Avg: 1,2  Max: 2,3  AvgCalls: 1  Players: 1  
27 16:59:35 Avg: 1,3  Max: 3,8  AvgCalls: 1  Players: 1  
28 17:00:05 Avg: 1,2  Max: 2,3  AvgCalls: 1  Players: 1  
29 17:00:35 Avg: 1,3  Max: 26,7  AvgCalls: 1  Players: 1  
30 17:01:05 Avg: 1,3  Max: 7,8  AvgCalls: 1  Players: 1  
31 17:01:35 Avg: 1,2  Max: 2,1  AvgCalls: 1  Players: 1  
32 17:02:05 Avg: 1,2  Max: 2,3  AvgCalls: 1  Players: 1  
33 17:02:35 Avg: 1,2  Max: 2,5  AvgCalls: 1  Players: 1  
34 17:03:05 Avg: 1,3  Max: 5,7  AvgCalls: 1  Players: 1  
35 17:03:35 Avg: 1,2  Max: 2,1  AvgCalls: 1  Players: 1  
36 17:04:05 Avg: 1,2  Max: 4,6  AvgCalls: 1  Players: 1  
37 17:04:35 Avg: 1,2  Max: 2,8  AvgCalls: 1  Players: 1  
38 17:05:05 Avg: 1,2  Max: 6,1  AvgCalls: 1  Players: 1  
39 17:05:35 Avg: 1,3  Max: 3,0  AvgCalls: 1  Players: 1  
40 17:06:05 Avg: 1,4  Max: 46,6  AvgCalls: 1  Players: 1  
41 17:06:35 Avg: 1,3  Max: 5,3  AvgCalls: 1  Players: 1  
42 17:07:05 Avg: 1,2  Max: 2,3  AvgCalls: 1  Players: 1  
43 17:07:35 Avg: 1,2  Max: 2,3  AvgCalls: 1  Players: 1  
44 17:08:05 Avg: 1,3  Max: 3,2  AvgCalls: 1  Players: 1  
45 17:08:35 Avg: 1,3  Max: 5,1  AvgCalls: 1  Players: 1  
46 17:09:05 Avg: 1,3  Max: 2,8  AvgCalls: 1  Players: 1  
47 17:09:35 Avg: 1,2  Max: 2,4  AvgCalls: 1  Players: 1  
48 17:10:05 Avg: 1,2  Max: 2,3  AvgCalls: 1  Players: 1  
49 17:10:35 Avg: 1,2  Max: 2,0  AvgCalls: 1  Players: 1  
50 17:11:05 Avg: 1,3  Max: 42,5  AvgCalls: 1  Players: 1  
51 17:11:35 Avg: 1,3  Max: 4,7  AvgCalls: 1  Players: 1  
52 17:12:05 Avg: 1,2  Max: 3,4  AvgCalls: 1  Players: 1  
53 17:12:35 Avg: 1,2  Max: 11,3  AvgCalls: 1  Players: 1  
54 17:13:05 Avg: 1,2  Max: 3,0  AvgCalls: 1  Players: 1  
55 17:13:35 Avg: 1,2  Max: 2,2  AvgCalls: 1  Players: 1  
56 17:14:05 Avg: 1,2  Max: 2,6  AvgCalls: 1  Players: 1  
57 17:14:35 Avg: 1,2  Max: 2,4  AvgCalls: 1  Players: 1  
58 17:15:05 Avg: 1,2  Max: 3,1  AvgCalls: 1  Players: 1  
59 17:15:35 Avg: 1,3  Max: 2,2  AvgCalls: 1  Players: 1  
60 17:16:05 Avg: 1,3  Max: 12,4  AvgCalls: 1  Players: 1  
61 17:16:35 Avg: 1,3  Max: 2,8  AvgCalls: 1  Players: 1  
62 17:17:05 Avg: 1,5  Max: 10,1  AvgCalls: 1  Players: 1  
63 17:17:35 Avg: 1,4  Max: 6,1  AvgCalls: 1  Players: 1  
64 17:18:05 Avg: 1,3  Max: 3,3  AvgCalls: 1  Players: 1  
65 17:18:35 Avg: 1,4  Max: 5,2  AvgCalls: 1  Players: 1  
66 17:19:05 Avg: 1,3  Max: 30,1  AvgCalls: 1  Players: 1  
67 17:19:35 Avg: 1,3  Max: 2,5  AvgCalls: 1  Players: 1  
68 17:20:05 Avg: 1,3  Max: 11,8  AvgCalls: 1  Players: 1  
69 17:20:35 Avg: 1,6  Max: 7,6  AvgCalls: 1  Players: 1  
70 17:21:05 Avg: 1,5  Max: 14,2  AvgCalls: 1  Players: 1  
71 17:21:35 Avg: 1,7  Max: 8,7  AvgCalls: 1  Players: 1  
72 17:22:05 Avg: 1,5  Max: 5,8  AvgCalls: 1  Players: 1  
73 17:22:35 Avg: 1,5  Max: 7,2  AvgCalls: 1  Players: 1  
74 17:23:05 Avg: 1,5  Max: 6,2  AvgCalls: 1  Players: 1  
75 17:23:35 Avg: 1,4  Max: 3,4  AvgCalls: 1  Players: 1  
76 17:24:05 Avg: 1,3  Max: 2,3  AvgCalls: 1  Players: 1  
77 17:24:35 Avg: 1,4  Max: 9,4  AvgCalls: 1  Players: 1  
78 17:25:05 Avg: 1,5  Max: 6,1  AvgCalls: 1  Players: 1  
79 17:25:35 Avg: 1,6  Max: 9,2  AvgCalls: 1  Players: 1  
80 17:26:05 Avg: 1,6  Max: 16,6  AvgCalls: 1  Players: 1  
81 17:26:35 Avg: 1,6  Max: 5,4  AvgCalls: 1  Players: 1  
82 17:27:05 Avg: 1,5  Max: 6,4  AvgCalls: 1  Players: 1  
83 17:27:35 Avg: 1,6  Max: 7,2  AvgCalls: 1  Players: 1  
84 17:28:05 Avg: 1,6  Max: 5,5  AvgCalls: 1  Players: 1  
