1 12:12:09 Avg: 93,3  Max: 1207,4  AvgCalls: 1  Players: 0  
2 12:12:58 Avg: 81,2  Max: 569,0  AvgCalls: 1  Players: 1  
3 12:13:03 Avg: 7,9  Max: 507,1  AvgCalls: 1  Players: 1  
4 12:13:13 Avg: 2,4  Max: 67,3  AvgCalls: 1  Players: 1  
5 12:13:43 Avg: 1,3  Max: 4,3  AvgCalls: 1  Players: 1  
6 12:14:13 Avg: 1,3  Max: 6,6  AvgCalls: 1  Players: 1  
7 12:14:43 Avg: 1,3  Max: 7,7  AvgCalls: 1  Players: 1  
8 12:15:13 Avg: 2,9  Max: 383,7  AvgCalls: 1  Players: 1  
9 12:15:43 Avg: 1,5  Max: 16,0  AvgCalls: 1  Players: 1  
10 12:16:13 Avg: 1,7  Max: 107,9  AvgCalls: 1  Players: 1  
11 12:16:43 Avg: 1,6  Max: 11,8  AvgCalls: 1  Players: 1  
12 12:17:13 Avg: 1,5  Max: 59,3  AvgCalls: 1  Players: 1  
13 12:17:43 Avg: 1,3  Max: 6,3  AvgCalls: 1  Players: 1  
14 12:18:13 Avg: 1,4  Max: 5,8  AvgCalls: 1  Players: 1  
15 12:18:43 Avg: 1,5  Max: 8,8  AvgCalls: 1  Players: 1  
16 12:19:13 Avg: 1,5  Max: 8,3  AvgCalls: 1  Players: 1  
17 12:19:43 Avg: 1,5  Max: 7,8  AvgCalls: 1  Players: 1  
18 12:20:13 Avg: 1,4  Max: 12,4  AvgCalls: 1  Players: 1  
19 12:20:43 Avg: 1,3  Max: 17,8  AvgCalls: 1  Players: 1  
20 12:21:13 Avg: 1,3  Max: 14,5  AvgCalls: 1  Players: 1  
21 12:21:43 Avg: 1,0  Max: 12,1  AvgCalls: 1  Players: 0  
22 12:22:13 Avg: 0,7  Max: 2,0  AvgCalls: 1  Players: 0  
23 12:22:43 Avg: 0,8  Max: 2,1  AvgCalls: 1  Players: 0  
24 12:23:13 Avg: 0,8  Max: 2,2  AvgCalls: 1  Players: 0  
25 12:23:43 Avg: 0,8  Max: 1,7  AvgCalls: 1  Players: 0  
26 12:24:13 Avg: 0,8  Max: 3,2  AvgCalls: 1  Players: 0  
27 12:24:43 Avg: 0,8  Max: 1,7  AvgCalls: 1  Players: 0  
28 12:25:13 Avg: 0,7  Max: 3,1  AvgCalls: 1  Players: 0  
29 12:25:43 Avg: 0,7  Max: 1,7  AvgCalls: 1  Players: 0  
30 12:26:13 Avg: 0,8  Max: 21,5  AvgCalls: 1  Players: 0  
31 12:26:43 Avg: 0,8  Max: 2,7  AvgCalls: 1  Players: 0  
32 12:27:13 Avg: 0,8  Max: 3,0  AvgCalls: 1  Players: 0  
33 12:27:43 Avg: 0,7  Max: 5,6  AvgCalls: 1  Players: 0  
34 12:28:13 Avg: 0,8  Max: 4,4  AvgCalls: 1  Players: 0  
35 12:28:43 Avg: 0,8  Max: 6,8  AvgCalls: 1  Players: 0  
36 12:29:13 Avg: 0,8  Max: 5,6  AvgCalls: 1  Players: 0  
37 12:29:43 Avg: 0,8  Max: 2,0  AvgCalls: 1  Players: 0  
38 12:30:13 Avg: 0,8  Max: 3,6  AvgCalls: 1  Players: 0  
39 12:30:43 Avg: 0,8  Max: 3,9  AvgCalls: 1  Players: 0  
40 12:31:13 Avg: 0,8  Max: 4,3  AvgCalls: 1  Players: 0  
41 12:31:43 Avg: 0,8  Max: 3,8  AvgCalls: 1  Players: 0  
42 12:32:13 Avg: 0,8  Max: 8,9  AvgCalls: 1  Players: 0  
43 12:32:43 Avg: 0,7  Max: 3,2  AvgCalls: 1  Players: 0  
44 12:33:13 Avg: 0,8  Max: 3,7  AvgCalls: 1  Players: 0  
45 12:33:43 Avg: 0,8  Max: 5,6  AvgCalls: 1  Players: 0  
46 12:34:13 Avg: 0,8  Max: 2,2  AvgCalls: 1  Players: 0  
47 12:34:43 Avg: 0,8  Max: 5,2  AvgCalls: 1  Players: 0  
48 12:35:13 Avg: 0,8  Max: 1,8  AvgCalls: 1  Players: 0  
49 12:35:43 Avg: 0,8  Max: 4,4  AvgCalls: 1  Players: 0  
50 12:36:13 Avg: 0,8  Max: 13,0  AvgCalls: 1  Players: 0  
51 12:36:43 Avg: 0,8  Max: 1,8  AvgCalls: 1  Players: 0  
52 12:37:13 Avg: 0,8  Max: 5,8  AvgCalls: 1  Players: 0  
53 12:37:43 Avg: 0,8  Max: 7,7  AvgCalls: 1  Players: 0  
54 12:38:13 Avg: 0,8  Max: 2,6  AvgCalls: 1  Players: 0  
55 12:38:43 Avg: 0,8  Max: 3,4  AvgCalls: 1  Players: 0  
56 12:39:13 Avg: 0,8  Max: 2,3  AvgCalls: 1  Players: 0  
57 12:39:43 Avg: 0,7  Max: 1,8  AvgCalls: 1  Players: 0  
58 12:40:13 Avg: 0,7  Max: 1,8  AvgCalls: 1  Players: 0  
59 12:40:43 Avg: 0,7  Max: 1,5  AvgCalls: 1  Players: 0  
60 12:41:13 Avg: 0,8  Max: 5,3  AvgCalls: 1  Players: 0  
61 12:41:43 Avg: 0,8  Max: 5,5  AvgCalls: 1  Players: 0  
62 12:42:13 Avg: 0,8  Max: 3,6  AvgCalls: 1  Players: 0  
63 12:42:43 Avg: 0,8  Max: 1,4  AvgCalls: 1  Players: 0  
64 12:43:13 Avg: 0,7  Max: 2,0  AvgCalls: 1  Players: 0  
65 12:43:43 Avg: 0,8  Max: 1,6  AvgCalls: 1  Players: 0  
66 12:44:13 Avg: 0,8  Max: 3,7  AvgCalls: 1  Players: 0  
67 12:44:43 Avg: 0,7  Max: 3,1  AvgCalls: 1  Players: 0  
68 12:45:13 Avg: 0,7  Max: 2,7  AvgCalls: 1  Players: 0  
69 12:45:43 Avg: 0,8  Max: 3,6  AvgCalls: 1  Players: 0  
70 12:46:13 Avg: 0,8  Max: 5,9  AvgCalls: 1  Players: 0  
71 12:46:43 Avg: 0,7  Max: 3,6  AvgCalls: 1  Players: 0  
72 12:47:13 Avg: 0,8  Max: 3,0  AvgCalls: 1  Players: 0  
73 12:47:43 Avg: 0,7  Max: 4,1  AvgCalls: 1  Players: 0  
74 12:48:13 Avg: 0,7  Max: 2,0  AvgCalls: 1  Players: 0  
75 12:48:43 Avg: 0,7  Max: 3,2  AvgCalls: 1  Players: 0  
76 12:49:13 Avg: 0,8  Max: 4,7  AvgCalls: 1  Players: 0  
77 12:49:43 Avg: 0,7  Max: 5,2  AvgCalls: 1  Players: 0  
78 12:50:13 Avg: 0,8  Max: 2,1  AvgCalls: 1  Players: 0  
79 12:50:43 Avg: 0,7  Max: 1,9  AvgCalls: 1  Players: 0  
80 12:51:13 Avg: 0,7  Max: 4,7  AvgCalls: 1  Players: 0  
81 12:51:43 Avg: 0,7  Max: 1,5  AvgCalls: 1  Players: 0  
82 12:52:13 Avg: 0,7  Max: 2,0  AvgCalls: 1  Players: 0  
83 12:52:43 Avg: 0,7  Max: 4,7  AvgCalls: 1  Players: 0  
84 12:53:13 Avg: 0,7  Max: 2,7  AvgCalls: 1  Players: 0  
85 12:53:43 Avg: 0,7  Max: 2,6  AvgCalls: 1  Players: 0  
86 12:54:13 Avg: 0,7  Max: 2,1  AvgCalls: 1  Players: 0  
87 12:54:43 Avg: 0,7  Max: 1,7  AvgCalls: 1  Players: 0  
88 12:55:13 Avg: 0,7  Max: 1,7  AvgCalls: 1  Players: 0  
89 12:55:43 Avg: 0,7  Max: 1,5  AvgCalls: 1  Players: 0  
90 12:56:13 Avg: 0,8  Max: 14,0  AvgCalls: 1  Players: 0  
91 12:56:43 Avg: 0,7  Max: 6,9  AvgCalls: 1  Players: 0  
92 12:57:13 Avg: 0,7  Max: 2,0  AvgCalls: 1  Players: 0  
