1 14:29:02 Avg: 8,0  Max: 848,1  AvgCalls: 1  Players: 1  
2 14:29:32 Avg: 4,5  Max: 35,9  AvgCalls: 1  Players: 0  
3 14:30:02 Avg: 1,8  Max: 34,5  AvgCalls: 1  Players: 0  
4 14:30:32 Avg: 0,5  Max: 5,5  AvgCalls: 1  Players: 0  
5 14:31:02 Avg: 0,4  Max: 3,3  AvgCalls: 1  Players: 0  
6 14:31:32 Avg: 0,4  Max: 2,6  AvgCalls: 1  Players: 0  
7 14:32:02 Avg: 2,4  Max: 35,9  AvgCalls: 1  Players: 1  
8 14:32:32 Avg: 3,7  Max: 34,7  AvgCalls: 1  Players: 1  
9 14:33:02 Avg: 3,3  Max: 39,3  AvgCalls: 1  Players: 0  
10 14:33:32 Avg: 1,2  Max: 34,4  AvgCalls: 1  Players: 0  
11 14:34:02 Avg: 1,5  Max: 617,2  AvgCalls: 1  Players: 0  
12 14:34:32 Avg: 0,5  Max: 6,6  AvgCalls: 1  Players: 0  
13 14:35:02 Avg: 0,5  Max: 6,6  AvgCalls: 1  Players: 0  
14 14:35:32 Avg: 0,4  Max: 4,9  AvgCalls: 1  Players: 0  
15 14:36:02 Avg: 0,4  Max: 4,7  AvgCalls: 1  Players: 0  
16 14:36:32 Avg: 0,5  Max: 17,0  AvgCalls: 1  Players: 0  
17 14:37:02 Avg: 0,4  Max: 5,2  AvgCalls: 1  Players: 0  
18 14:37:32 Avg: 0,4  Max: 4,7  AvgCalls: 1  Players: 0  
19 14:38:02 Avg: 0,4  Max: 4,6  AvgCalls: 1  Players: 0  
20 14:38:32 Avg: 0,4  Max: 7,1  AvgCalls: 1  Players: 0  
21 14:39:02 Avg: 0,4  Max: 5,2  AvgCalls: 1  Players: 0  
22 14:39:32 Avg: 0,4  Max: 6,9  AvgCalls: 1  Players: 0  
23 14:40:02 Avg: 0,5  Max: 8,5  AvgCalls: 1  Players: 0  
24 14:40:32 Avg: 0,4  Max: 3,8  AvgCalls: 1  Players: 0  
25 14:41:02 Avg: 0,4  Max: 4,3  AvgCalls: 1  Players: 0  
26 14:41:32 Avg: 0,4  Max: 6,7  AvgCalls: 1  Players: 0  
27 14:42:02 Avg: 0,4  Max: 6,8  AvgCalls: 1  Players: 0  
28 14:42:32 Avg: 0,5  Max: 5,0  AvgCalls: 1  Players: 0  
29 14:43:02 Avg: 0,4  Max: 6,7  AvgCalls: 1  Players: 0  
30 14:43:32 Avg: 0,4  Max: 3,8  AvgCalls: 1  Players: 0  
31 14:44:02 Avg: 0,4  Max: 4,5  AvgCalls: 1  Players: 0  
32 14:44:32 Avg: 0,4  Max: 4,6  AvgCalls: 1  Players: 0  
33 14:45:02 Avg: 0,4  Max: 3,3  AvgCalls: 1  Players: 0  
34 14:45:32 Avg: 0,4  Max: 4,6  AvgCalls: 1  Players: 0  
35 14:46:02 Avg: 0,4  Max: 4,5  AvgCalls: 1  Players: 0  
36 14:46:32 Avg: 0,4  Max: 5,3  AvgCalls: 1  Players: 0  
37 14:47:02 Avg: 0,4  Max: 4,9  AvgCalls: 1  Players: 0  
38 14:47:32 Avg: 0,4  Max: 5,0  AvgCalls: 1  Players: 0  
39 14:48:02 Avg: 0,4  Max: 4,5  AvgCalls: 1  Players: 0  
40 14:48:32 Avg: 0,4  Max: 4,6  AvgCalls: 1  Players: 0  
