1 15:01:19 Avg: 34,5  Max: 895,2  AvgCalls: 1  Players: 0  
2 15:01:49 Avg: 1,5  Max: 188,4  AvgCalls: 1  Players: 0  
3 15:02:19 Avg: 0,6  Max: 6,1  AvgCalls: 1  Players: 0  
4 15:02:49 Avg: 0,5  Max: 1,4  AvgCalls: 1  Players: 0  
5 15:03:19 Avg: 0,5  Max: 4,7  AvgCalls: 1  Players: 0  
6 15:03:49 Avg: 0,5  Max: 1,2  AvgCalls: 1  Players: 0  
7 15:04:19 Avg: 0,5  Max: 1,0  AvgCalls: 1  Players: 0  
8 15:04:49 Avg: 0,5  Max: 1,2  AvgCalls: 1  Players: 0  
9 15:05:19 Avg: 0,5  Max: 2,6  AvgCalls: 1  Players: 0  
10 15:05:49 Avg: 0,6  Max: 46,1  AvgCalls: 1  Players: 0  
11 15:06:19 Avg: 0,5  Max: 1,2  AvgCalls: 1  Players: 0  
12 15:06:49 Avg: 0,5  Max: 1,2  AvgCalls: 1  Players: 0  
13 15:07:19 Avg: 0,5  Max: 0,8  AvgCalls: 1  Players: 0  
14 15:07:49 Avg: 0,5  Max: 0,8  AvgCalls: 1  Players: 0  
15 15:08:19 Avg: 0,5  Max: 0,9  AvgCalls: 1  Players: 0  
16 15:08:49 Avg: 0,5  Max: 1,0  AvgCalls: 1  Players: 0  
17 15:09:19 Avg: 0,5  Max: 0,9  AvgCalls: 1  Players: 0  
18 15:09:49 Avg: 0,5  Max: 0,9  AvgCalls: 1  Players: 0  
19 15:10:19 Avg: 0,5  Max: 2,0  AvgCalls: 1  Players: 0  
20 15:10:49 Avg: 0,5  Max: 12,9  AvgCalls: 1  Players: 0  
21 15:11:19 Avg: 0,5  Max: 13,7  AvgCalls: 1  Players: 0  
22 15:11:49 Avg: 0,5  Max: 10,9  AvgCalls: 1  Players: 0  
23 15:12:19 Avg: 0,5  Max: 0,8  AvgCalls: 1  Players: 0  
24 15:12:49 Avg: 0,5  Max: 1,2  AvgCalls: 1  Players: 0  
25 15:13:19 Avg: 0,5  Max: 8,3  AvgCalls: 1  Players: 0  
26 15:13:49 Avg: 0,5  Max: 1,3  AvgCalls: 1  Players: 0  
27 15:14:19 Avg: 0,5  Max: 0,9  AvgCalls: 1  Players: 0  
28 15:14:49 Avg: 0,4  Max: 1,6  AvgCalls: 1  Players: 0  
29 15:15:19 Avg: 0,4  Max: 0,9  AvgCalls: 1  Players: 0  
30 15:15:49 Avg: 0,5  Max: 14,1  AvgCalls: 1  Players: 0  
31 15:16:19 Avg: 0,4  Max: 7,6  AvgCalls: 1  Players: 0  
32 15:16:49 Avg: 0,4  Max: 3,9  AvgCalls: 1  Players: 0  
33 15:17:19 Avg: 0,4  Max: 1,3  AvgCalls: 1  Players: 0  
34 15:17:49 Avg: 0,4  Max: 2,5  AvgCalls: 1  Players: 0  
35 15:18:19 Avg: 0,4  Max: 2,0  AvgCalls: 1  Players: 0  
36 15:18:49 Avg: 0,4  Max: 0,8  AvgCalls: 1  Players: 0  
37 15:19:19 Avg: 0,4  Max: 4,0  AvgCalls: 1  Players: 0  
38 15:19:49 Avg: 0,4  Max: 0,8  AvgCalls: 1  Players: 0  
39 15:20:19 Avg: 0,4  Max: 3,8  AvgCalls: 1  Players: 0  
40 15:20:49 Avg: 0,5  Max: 14,0  AvgCalls: 1  Players: 0  
41 15:21:19 Avg: 0,5  Max: 1,8  AvgCalls: 1  Players: 0  
42 15:21:49 Avg: 0,5  Max: 0,7  AvgCalls: 1  Players: 0  
43 15:22:19 Avg: 0,4  Max: 0,7  AvgCalls: 1  Players: 0  
44 15:22:49 Avg: 0,4  Max: 0,8  AvgCalls: 1  Players: 0  
45 15:23:19 Avg: 0,4  Max: 2,8  AvgCalls: 1  Players: 0  
46 15:23:49 Avg: 0,4  Max: 0,9  AvgCalls: 1  Players: 0  
47 15:24:19 Avg: 0,4  Max: 0,7  AvgCalls: 1  Players: 0  
48 15:24:49 Avg: 0,4  Max: 1,4  AvgCalls: 1  Players: 0  
49 15:25:19 Avg: 0,4  Max: 2,2  AvgCalls: 1  Players: 0  
50 15:25:49 Avg: 0,5  Max: 20,2  AvgCalls: 1  Players: 0  
51 15:26:19 Avg: 0,5  Max: 0,8  AvgCalls: 1  Players: 0  
52 15:26:49 Avg: 0,5  Max: 2,1  AvgCalls: 1  Players: 0  
53 15:27:19 Avg: 0,4  Max: 0,8  AvgCalls: 1  Players: 0  
54 15:27:49 Avg: 0,4  Max: 0,9  AvgCalls: 1  Players: 0  
55 15:28:19 Avg: 0,4  Max: 0,8  AvgCalls: 1  Players: 0  
56 15:28:49 Avg: 0,4  Max: 1,8  AvgCalls: 1  Players: 0  
57 15:29:19 Avg: 0,4  Max: 5,0  AvgCalls: 1  Players: 0  
58 15:29:49 Avg: 0,4  Max: 0,7  AvgCalls: 1  Players: 0  
59 15:30:19 Avg: 0,5  Max: 6,7  AvgCalls: 1  Players: 0  
60 15:30:49 Avg: 0,5  Max: 15,2  AvgCalls: 1  Players: 0  
