1 15:37:35 Avg: 14,3  Max: 399,1  AvgCalls: 1  Players: 0  
2 15:38:05 Avg: 1,3  Max: 7,0  AvgCalls: 1  Players: 0  
3 15:38:35 Avg: 0,7  Max: 6,3  AvgCalls: 1  Players: 0  
4 15:39:05 Avg: 0,5  Max: 1,1  AvgCalls: 1  Players: 0  
5 15:39:35 Avg: 0,5  Max: 1,0  AvgCalls: 1  Players: 0  
6 15:40:05 Avg: 0,5  Max: 1,2  AvgCalls: 1  Players: 0  
7 15:40:35 Avg: 0,5  Max: 4,9  AvgCalls: 1  Players: 0  
8 15:41:05 Avg: 0,5  Max: 0,8  AvgCalls: 1  Players: 0  
9 15:41:35 Avg: 0,5  Max: 3,0  AvgCalls: 1  Players: 0  
10 15:42:05 Avg: 0,6  Max: 47,8  AvgCalls: 1  Players: 0  
11 15:42:35 Avg: 0,5  Max: 1,7  AvgCalls: 1  Players: 0  
12 15:43:05 Avg: 0,5  Max: 1,0  AvgCalls: 1  Players: 0  
13 15:43:35 Avg: 0,5  Max: 1,0  AvgCalls: 1  Players: 0  
14 15:44:05 Avg: 0,5  Max: 0,9  AvgCalls: 1  Players: 0  
15 15:44:35 Avg: 0,5  Max: 1,0  AvgCalls: 1  Players: 0  
16 15:45:05 Avg: 0,5  Max: 1,0  AvgCalls: 1  Players: 0  
17 15:45:35 Avg: 0,5  Max: 2,2  AvgCalls: 1  Players: 0  
18 15:46:05 Avg: 0,5  Max: 1,4  AvgCalls: 1  Players: 0  
19 15:46:35 Avg: 0,5  Max: 1,2  AvgCalls: 1  Players: 0  
20 15:47:05 Avg: 0,5  Max: 14,6  AvgCalls: 1  Players: 0  
