1 11:28:21 Avg: 8,8  Max: 267,8  AvgCalls: 1  Players: 0  
2 11:28:51 Avg: 2,4  Max: 45,6  AvgCalls: 1  Players: 0  
3 11:29:21 Avg: 1,6  Max: 7,4  AvgCalls: 1  Players: 1  
4 11:29:51 Avg: 1,3  Max: 5,8  AvgCalls: 1  Players: 1  
5 11:30:21 Avg: 1,2  Max: 2,0  AvgCalls: 1  Players: 1  
6 11:30:51 Avg: 1,2  Max: 2,7  AvgCalls: 1  Players: 1  
7 11:32:01 Avg: 109,1  Max: 29226,2  AvgCalls: 1  Players: 1  
8 11:32:01 Avg: 1,0  Max: 5,5  AvgCalls: 1  Players: 1  
9 11:32:21 Avg: 1,4  Max: 11,3  AvgCalls: 1  Players: 1  
10 11:32:51 Avg: 1,4  Max: 53,2  AvgCalls: 1  Players: 1  
11 11:33:21 Avg: 1,2  Max: 2,0  AvgCalls: 1  Players: 1  
12 11:33:51 Avg: 1,2  Max: 2,6  AvgCalls: 1  Players: 1  
13 11:34:21 Avg: 1,2  Max: 1,9  AvgCalls: 1  Players: 1  
14 11:34:51 Avg: 1,2  Max: 7,5  AvgCalls: 1  Players: 1  
15 11:35:21 Avg: 1,2  Max: 1,8  AvgCalls: 1  Players: 1  
16 11:35:51 Avg: 1,2  Max: 5,3  AvgCalls: 1  Players: 1  
17 11:36:21 Avg: 1,2  Max: 9,1  AvgCalls: 1  Players: 1  
18 11:36:51 Avg: 1,1  Max: 3,2  AvgCalls: 1  Players: 1  
19 11:37:21 Avg: 1,1  Max: 5,9  AvgCalls: 1  Players: 1  
20 11:37:51 Avg: 1,2  Max: 15,6  AvgCalls: 1  Players: 1  
21 11:38:21 Avg: 1,2  Max: 4,8  AvgCalls: 1  Players: 1  
22 11:38:51 Avg: 1,3  Max: 4,4  AvgCalls: 1  Players: 1  
23 11:39:21 Avg: 1,2  Max: 10,5  AvgCalls: 1  Players: 1  
24 11:39:51 Avg: 1,1  Max: 3,0  AvgCalls: 1  Players: 1  
25 11:40:21 Avg: 1,2  Max: 4,0  AvgCalls: 1  Players: 1  
26 11:40:51 Avg: 1,2  Max: 4,5  AvgCalls: 1  Players: 1  
27 11:41:21 Avg: 1,2  Max: 30,3  AvgCalls: 1  Players: 1  
28 11:41:51 Avg: 1,2  Max: 5,3  AvgCalls: 1  Players: 1  
29 11:42:21 Avg: 1,2  Max: 4,0  AvgCalls: 1  Players: 1  
30 11:42:51 Avg: 1,2  Max: 17,2  AvgCalls: 1  Players: 1  
31 11:43:21 Avg: 1,2  Max: 7,7  AvgCalls: 1  Players: 1  
32 11:43:51 Avg: 1,2  Max: 4,3  AvgCalls: 1  Players: 1  
33 11:44:21 Avg: 1,1  Max: 3,7  AvgCalls: 1  Players: 1  
34 11:44:51 Avg: 1,1  Max: 2,9  AvgCalls: 1  Players: 1  
35 11:45:21 Avg: 1,1  Max: 3,1  AvgCalls: 1  Players: 1  
36 11:45:51 Avg: 1,1  Max: 1,8  AvgCalls: 1  Players: 1  
