1 12:54:59 Avg: 61,3  Max: 1097,5  AvgCalls: 1  Players: 0  
2 12:55:21 Avg: 2,0  Max: 145,6  AvgCalls: 1  Players: 1  
3 12:55:51 Avg: 1,9  Max: 157,7  AvgCalls: 1  Players: 1  
4 12:56:21 Avg: 1,8  Max: 38,7  AvgCalls: 1  Players: 1  
5 12:56:51 Avg: 2,1  Max: 176,2  AvgCalls: 1  Players: 1  
6 12:57:21 Avg: 2,3  Max: 147,0  AvgCalls: 1  Players: 1  
7 12:57:51 Avg: 1,8  Max: 145,3  AvgCalls: 1  Players: 1  
8 12:58:21 Avg: 1,3  Max: 4,3  AvgCalls: 1  Players: 1  
9 12:58:51 Avg: 1,3  Max: 4,0  AvgCalls: 1  Players: 1  
10 12:59:21 Avg: 1,5  Max: 69,6  AvgCalls: 1  Players: 1  
11 12:59:51 Avg: 1,4  Max: 6,7  AvgCalls: 1  Players: 1  
12 13:00:21 Avg: 1,3  Max: 5,9  AvgCalls: 1  Players: 1  
13 13:00:51 Avg: 1,3  Max: 2,1  AvgCalls: 1  Players: 1  
14 13:01:21 Avg: 1,3  Max: 2,4  AvgCalls: 1  Players: 1  
15 13:01:51 Avg: 1,5  Max: 96,1  AvgCalls: 1  Players: 1  
16 13:02:21 Avg: 1,3  Max: 2,2  AvgCalls: 1  Players: 1  
17 13:02:51 Avg: 1,2  Max: 2,1  AvgCalls: 1  Players: 1  
18 13:03:21 Avg: 1,3  Max: 2,2  AvgCalls: 1  Players: 1  
19 13:03:51 Avg: 1,3  Max: 2,9  AvgCalls: 1  Players: 1  
20 13:04:21 Avg: 1,3  Max: 18,4  AvgCalls: 1  Players: 1  
21 13:04:51 Avg: 1,3  Max: 4,1  AvgCalls: 1  Players: 1  
22 13:05:21 Avg: 1,2  Max: 2,1  AvgCalls: 1  Players: 1  
23 13:05:51 Avg: 1,3  Max: 2,7  AvgCalls: 1  Players: 1  
24 13:06:21 Avg: 1,3  Max: 2,0  AvgCalls: 1  Players: 1  
25 13:06:51 Avg: 1,2  Max: 2,0  AvgCalls: 1  Players: 1  
26 13:07:21 Avg: 1,3  Max: 2,4  AvgCalls: 1  Players: 1  
27 13:07:51 Avg: 1,3  Max: 2,5  AvgCalls: 1  Players: 1  
28 13:08:21 Avg: 1,3  Max: 2,2  AvgCalls: 1  Players: 1  
29 13:08:51 Avg: 1,3  Max: 2,0  AvgCalls: 1  Players: 1  
30 13:09:21 Avg: 1,3  Max: 25,3  AvgCalls: 1  Players: 1  
31 13:09:51 Avg: 1,5  Max: 2,3  AvgCalls: 1  Players: 1  
32 13:10:21 Avg: 1,3  Max: 3,4  AvgCalls: 1  Players: 1  
33 13:10:51 Avg: 1,4  Max: 53,8  AvgCalls: 1  Players: 1  
34 13:11:21 Avg: 1,3  Max: 4,0  AvgCalls: 1  Players: 1  
35 13:11:51 Avg: 1,3  Max: 1,7  AvgCalls: 1  Players: 1  
36 13:12:21 Avg: 1,3  Max: 1,8  AvgCalls: 1  Players: 1  
37 13:12:51 Avg: 1,3  Max: 1,8  AvgCalls: 1  Players: 1  
38 13:13:21 Avg: 1,2  Max: 1,8  AvgCalls: 1  Players: 1  
39 13:13:51 Avg: 1,2  Max: 1,9  AvgCalls: 1  Players: 1  
40 13:14:21 Avg: 1,3  Max: 18,0  AvgCalls: 1  Players: 1  
41 13:14:51 Avg: 1,3  Max: 2,1  AvgCalls: 1  Players: 1  
42 13:15:21 Avg: 1,3  Max: 2,0  AvgCalls: 1  Players: 1  
43 13:15:51 Avg: 1,3  Max: 2,3  AvgCalls: 1  Players: 1  
44 13:16:21 Avg: 1,3  Max: 3,6  AvgCalls: 1  Players: 1  
45 13:16:51 Avg: 1,3  Max: 2,4  AvgCalls: 1  Players: 1  
46 13:17:21 Avg: 1,3  Max: 4,3  AvgCalls: 1  Players: 1  
47 13:17:51 Avg: 1,3  Max: 2,4  AvgCalls: 1  Players: 1  
48 13:18:21 Avg: 1,3  Max: 2,1  AvgCalls: 1  Players: 1  
49 13:18:51 Avg: 1,2  Max: 2,0  AvgCalls: 1  Players: 1  
50 13:19:21 Avg: 1,3  Max: 32,4  AvgCalls: 1  Players: 1  
51 13:19:51 Avg: 1,3  Max: 2,1  AvgCalls: 1  Players: 1  
52 13:20:21 Avg: 1,3  Max: 18,8  AvgCalls: 1  Players: 1  
53 13:20:51 Avg: 1,2  Max: 2,0  AvgCalls: 1  Players: 1  
54 13:21:21 Avg: 1,2  Max: 2,0  AvgCalls: 1  Players: 1  
55 13:21:51 Avg: 1,3  Max: 2,4  AvgCalls: 1  Players: 1  
56 13:22:21 Avg: 1,2  Max: 1,8  AvgCalls: 1  Players: 1  
57 13:22:51 Avg: 1,2  Max: 1,8  AvgCalls: 1  Players: 1  
58 13:23:21 Avg: 1,2  Max: 2,2  AvgCalls: 1  Players: 1  
