1 20:11:24 Avg: 5,0  Max: 167,7  AvgCalls: 1  Players: 0  
2 20:11:54 Avg: 1,6  Max: 28,4  AvgCalls: 1  Players: 1  
3 20:12:24 Avg: 1,1  Max: 8,7  AvgCalls: 1  Players: 1  
4 20:12:53 Avg: 1,0  Max: 3,4  AvgCalls: 1  Players: 1  
5 20:13:23 Avg: 0,9  Max: 3,9  AvgCalls: 1  Players: 1  
6 20:13:53 Avg: 1,0  Max: 11,5  AvgCalls: 1  Players: 1  
7 20:14:23 Avg: 1,3  Max: 4,1  AvgCalls: 1  Players: 1  
8 20:14:53 Avg: 1,6  Max: 62,0  AvgCalls: 1  Players: 1  
9 20:15:23 Avg: 1,3  Max: 3,9  AvgCalls: 1  Players: 1  
10 20:15:54 Avg: 1,3  Max: 85,1  AvgCalls: 1  Players: 1  
11 20:16:23 Avg: 1,3  Max: 5,2  AvgCalls: 1  Players: 1  
12 20:16:53 Avg: 1,2  Max: 5,9  AvgCalls: 1  Players: 1  
13 20:17:23 Avg: 1,0  Max: 4,2  AvgCalls: 1  Players: 1  
14 20:17:53 Avg: 1,0  Max: 3,1  AvgCalls: 1  Players: 1  
15 20:18:23 Avg: 1,0  Max: 5,4  AvgCalls: 1  Players: 1  
16 20:18:53 Avg: 1,0  Max: 1,7  AvgCalls: 1  Players: 1  
17 20:19:23 Avg: 1,0  Max: 3,7  AvgCalls: 1  Players: 1  
18 20:19:53 Avg: 1,4  Max: 45,3  AvgCalls: 1  Players: 1  
19 20:20:23 Avg: 1,3  Max: 11,0  AvgCalls: 1  Players: 1  
20 20:20:54 Avg: 1,4  Max: 30,8  AvgCalls: 1  Players: 1  
21 20:21:23 Avg: 1,3  Max: 30,9  AvgCalls: 1  Players: 1  
22 20:21:53 Avg: 1,2  Max: 2,9  AvgCalls: 1  Players: 1  
23 20:22:23 Avg: 1,1  Max: 3,3  AvgCalls: 1  Players: 1  
24 20:22:53 Avg: 1,2  Max: 3,6  AvgCalls: 1  Players: 1  
25 20:23:23 Avg: 1,3  Max: 3,3  AvgCalls: 1  Players: 1  
26 20:23:53 Avg: 1,2  Max: 3,2  AvgCalls: 1  Players: 1  
27 20:24:23 Avg: 1,2  Max: 3,9  AvgCalls: 1  Players: 1  
28 20:24:53 Avg: 1,2  Max: 2,9  AvgCalls: 1  Players: 1  
29 20:25:23 Avg: 1,1  Max: 2,3  AvgCalls: 1  Players: 1  
30 20:25:54 Avg: 1,2  Max: 19,4  AvgCalls: 1  Players: 1  
31 20:26:23 Avg: 1,1  Max: 2,7  AvgCalls: 1  Players: 1  
32 20:26:53 Avg: 1,1  Max: 3,0  AvgCalls: 1  Players: 1  
33 20:27:23 Avg: 1,1  Max: 1,9  AvgCalls: 1  Players: 1  
34 20:27:53 Avg: 1,2  Max: 2,0  AvgCalls: 1  Players: 1  
35 20:28:23 Avg: 1,3  Max: 3,5  AvgCalls: 1  Players: 1  
36 20:28:54 Avg: 1,1  Max: 2,2  AvgCalls: 1  Players: 1  
37 20:29:23 Avg: 1,3  Max: 2,4  AvgCalls: 1  Players: 1  
38 20:29:53 Avg: 1,3  Max: 2,4  AvgCalls: 1  Players: 1  
39 20:30:23 Avg: 1,3  Max: 2,3  AvgCalls: 1  Players: 1  
40 20:30:54 Avg: 1,4  Max: 20,7  AvgCalls: 1  Players: 1  
41 20:31:24 Avg: 1,3  Max: 23,7  AvgCalls: 1  Players: 1  
42 20:31:53 Avg: 1,1  Max: 3,6  AvgCalls: 1  Players: 1  
43 20:32:23 Avg: 1,1  Max: 1,7  AvgCalls: 1  Players: 1  
